"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","16:26:31"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  870,2024/12/05,16:25:55,252.71E+00,8.8849E+00,2.0662E+03,2.2453E+03,-878.73E+00,0.9202E+00,252.72E+00,8.5927E+00,1.9570E+03,2.1716E+03,-941.23E+00,0.9012E+00,252.78E+00,8.8358E+00,2.0182E+03,2.2335E+03,-956.94E+00,0.9036E+00,252.74E+00,8.7711E+00,6.0414E+03,6.6504E+03,-2.7769E+03,0.9084E+00
  871,2024/12/05,16:25:55,252.48E+00,8.8206E+00,2.0492E+03,2.2270E+03,-871.94E+00,0.9202E+00,252.72E+00,8.5935E+00,1.9583E+03,2.1717E+03,-938.78E+00,0.9017E+00,252.83E+00,8.8264E+00,2.0124E+03,2.2316E+03,-964.60E+00,0.9018E+00,252.68E+00,8.7468E+00,6.0200E+03,6.6304E+03,-2.7753E+03,0.9079E+00
  872,2024/12/05,16:25:55,252.49E+00,8.8157E+00,2.0497E+03,2.2258E+03,-867.83E+00,0.9209E+00,252.76E+00,8.5729E+00,1.9541E+03,2.1669E+03,-936.58E+00,0.9018E+00,252.77E+00,8.8196E+00,2.0102E+03,2.2293E+03,-963.93E+00,0.9017E+00,252.67E+00,8.7361E+00,6.0139E+03,6.6221E+03,-2.7683E+03,0.9082E+00
  873,2024/12/05,16:25:55,252.61E+00,8.8314E+00,2.0543E+03,2.2310E+03,-870.08E+00,0.9208E+00,252.72E+00,8.5725E+00,1.9523E+03,2.1664E+03,-939.14E+00,0.9012E+00,252.78E+00,8.8040E+00,2.0056E+03,2.2255E+03,-964.46E+00,0.9012E+00,252.71E+00,8.7360E+00,6.0122E+03,6.6229E+03,-2.7737E+03,0.9078E+00
  874,2024/12/05,16:25:55,252.58E+00,8.8637E+00,2.0607E+03,2.2388E+03,-874.92E+00,0.9205E+00,252.70E+00,8.5749E+00,1.9539E+03,2.1669E+03,-936.91E+00,0.9017E+00,252.78E+00,8.8015E+00,2.0032E+03,2.2249E+03,-968.01E+00,0.9004E+00,252.69E+00,8.7467E+00,6.0179E+03,6.6306E+03,-2.7798E+03,0.9076E+00
  875,2024/12/05,16:25:56,252.61E+00,8.8727E+00,2.0595E+03,2.2413E+03,-884.34E+00,0.9189E+00,252.85E+00,8.5403E+00,1.9480E+03,2.1594E+03,-931.88E+00,0.9021E+00,252.77E+00,8.7890E+00,2.0042E+03,2.2216E+03,-958.55E+00,0.9021E+00,252.75E+00,8.7340E+00,6.0117E+03,6.6224E+03,-2.7748E+03,0.9078E+00
  876,2024/12/05,16:25:56,252.67E+00,8.8854E+00,2.0639E+03,2.2451E+03,-883.45E+00,0.9193E+00,252.91E+00,8.5650E+00,1.9539E+03,2.1662E+03,-935.14E+00,0.9020E+00,252.68E+00,8.8163E+00,2.0120E+03,2.2277E+03,-956.19E+00,0.9032E+00,252.75E+00,8.7556E+00,6.0299E+03,6.6389E+03,-2.7748E+03,0.9083E+00
  877,2024/12/05,16:25:56,252.62E+00,8.8875E+00,2.0656E+03,2.2451E+03,-879.67E+00,0.9200E+00,252.71E+00,8.5570E+00,1.9489E+03,2.1624E+03,-937.06E+00,0.9012E+00,252.59E+00,8.8185E+00,2.0110E+03,2.2274E+03,-957.71E+00,0.9028E+00,252.64E+00,8.7543E+00,6.0255E+03,6.6350E+03,-2.7744E+03,0.9081E+00
  878,2024/12/05,16:25:56,252.38E+00,8.8852E+00,2.0634E+03,2.2424E+03,-877.93E+00,0.9202E+00,252.72E+00,8.5609E+00,1.9494E+03,2.1635E+03,-938.32E+00,0.9011E+00,252.78E+00,8.8181E+00,2.0118E+03,2.2291E+03,-959.84E+00,0.9025E+00,252.63E+00,8.7547E+00,6.0247E+03,6.6350E+03,-2.7761E+03,0.9080E+00
  879,2024/12/05,16:25:56,252.57E+00,8.9123E+00,2.0727E+03,2.2510E+03,-877.96E+00,0.9208E+00,252.91E+00,8.6269E+00,1.9672E+03,2.1818E+03,-943.60E+00,0.9016E+00,252.78E+00,8.8650E+00,2.0224E+03,2.2409E+03,-965.12E+00,0.9025E+00,252.75E+00,8.8014E+00,6.0624E+03,6.6737E+03,-2.7867E+03,0.9084E+00
  880,2024/12/05,16:25:56,252.41E+00,8.8504E+00,2.0563E+03,2.2339E+03,-872.99E+00,0.9205E+00,252.91E+00,8.6307E+00,1.9689E+03,2.1828E+03,-942.45E+00,0.9020E+00,252.73E+00,8.8373E+00,2.0126E+03,2.2334E+03,-968.30E+00,0.9011E+00,252.68E+00,8.7728E+00,6.0377E+03,6.6501E+03,-2.7837E+03,0.9079E+00
  881,2024/12/05,16:25:56,252.47E+00,8.8330E+00,2.0528E+03,2.2301E+03,-871.33E+00,0.9205E+00,252.92E+00,8.6095E+00,1.9656E+03,2.1775E+03,-937.04E+00,0.9027E+00,252.84E+00,8.8391E+00,2.0164E+03,2.2348E+03,-963.57E+00,0.9023E+00,252.74E+00,8.7605E+00,6.0348E+03,6.6424E+03,-2.7719E+03,0.9085E+00
  882,2024/12/05,16:25:56,252.44E+00,8.8284E+00,2.0521E+03,2.2287E+03,-869.46E+00,0.9208E+00,252.83E+00,8.6113E+00,1.9648E+03,2.1772E+03,-937.94E+00,0.9024E+00,252.68E+00,8.8273E+00,2.0116E+03,2.2305E+03,-963.63E+00,0.9019E+00,252.65E+00,8.7556E+00,6.0285E+03,6.6364E+03,-2.7710E+03,0.9084E+00
  883,2024/12/05,16:25:56,252.41E+00,8.8468E+00,2.0563E+03,2.2331E+03,-870.61E+00,0.9209E+00,252.82E+00,8.5822E+00,1.9564E+03,2.1698E+03,-938.23E+00,0.9017E+00,252.68E+00,8.8012E+00,2.0038E+03,2.2239E+03,-964.53E+00,0.9011E+00,252.64E+00,8.7434E+00,6.0166E+03,6.6267E+03,-2.7734E+03,0.9079E+00
  884,2024/12/05,16:25:56,252.51E+00,8.8409E+00,2.0550E+03,2.2324E+03,-872.30E+00,0.9205E+00,252.87E+00,8.5589E+00,1.9512E+03,2.1643E+03,-936.30E+00,0.9016E+00,252.63E+00,8.7886E+00,2.0012E+03,2.2202E+03,-961.50E+00,0.9014E+00,252.67E+00,8.7294E+00,6.0075E+03,6.6169E+03,-2.7701E+03,0.9079E+00
  885,2024/12/05,16:25:57,252.29E+00,8.8468E+00,2.0533E+03,2.2319E+03,-874.93E+00,0.9200E+00,252.79E+00,8.5646E+00,1.9528E+03,2.1650E+03,-934.96E+00,0.9019E+00,252.78E+00,8.7949E+00,2.0052E+03,2.2231E+03,-960.05E+00,0.9019E+00,252.62E+00,8.7354E+00,6.0112E+03,6.6201E+03,-2.7699E+03,0.9080E+00
  886,2024/12/05,16:25:57,252.59E+00,8.8528E+00,2.0578E+03,2.2361E+03,-875.12E+00,0.9202E+00,252.84E+00,8.5676E+00,1.9547E+03,2.1662E+03,-933.59E+00,0.9024E+00,252.78E+00,8.7944E+00,2.0069E+03,2.2231E+03,-956.20E+00,0.9028E+00,252.74E+00,8.7383E+00,6.0194E+03,6.6254E+03,-2.7649E+03,0.9085E+00
  887,2024/12/05,16:25:57,252.28E+00,8.8173E+00,2.0458E+03,2.2244E+03,-873.37E+00,0.9197E+00,252.91E+00,8.5617E+00,1.9524E+03,2.1653E+03,-936.38E+00,0.9017E+00,252.77E+00,8.8160E+00,2.0116E+03,2.2285E+03,-958.79E+00,0.9027E+00,252.65E+00,8.7317E+00,6.0098E+03,6.6182E+03,-2.7685E+03,0.9081E+00
  888,2024/12/05,16:25:57,252.48E+00,8.8464E+00,2.0561E+03,2.2335E+03,-872.36E+00,0.9206E+00,252.97E+00,8.6112E+00,1.9634E+03,2.1783E+03,-943.51E+00,0.9013E+00,252.84E+00,8.8398E+00,2.0175E+03,2.2350E+03,-961.74E+00,0.9027E+00,252.76E+00,8.7658E+00,6.0370E+03,6.6469E+03,-2.7776E+03,0.9082E+00
  889,2024/12/05,16:25:57,252.29E+00,8.8282E+00,2.0503E+03,2.2273E+03,-869.99E+00,0.9206E+00,252.95E+00,8.5882E+00,1.9598E+03,2.1724E+03,-937.35E+00,0.9021E+00,252.72E+00,8.8034E+00,2.0051E+03,2.2248E+03,-964.15E+00,0.9012E+00,252.65E+00,8.7399E+00,6.0151E+03,6.6245E+03,-2.7715E+03,0.9080E+00
  890,2024/12/05,16:25:57,252.36E+00,8.8237E+00,2.0496E+03,2.2267E+03,-870.25E+00,0.9205E+00,252.79E+00,8.5965E+00,1.9602E+03,2.1731E+03,-938.18E+00,0.9020E+00,252.72E+00,8.7975E+00,2.0027E+03,2.2233E+03,-965.52E+00,0.9008E+00,252.62E+00,8.7392E+00,6.0126E+03,6.6232E+03,-2.7740E+03,0.9078E+00
  891,2024/12/05,16:25:57,252.21E+00,8.8103E+00,2.0424E+03,2.2221E+03,-875.35E+00,0.9191E+00,252.91E+00,8.5919E+00,1.9604E+03,2.1730E+03,-937.37E+00,0.9022E+00,252.84E+00,8.8049E+00,2.0081E+03,2.2262E+03,-961.02E+00,0.9020E+00,252.65E+00,8.7357E+00,6.0109E+03,6.6213E+03,-2.7737E+03,0.9078E+00
  892,2024/12/05,16:25:57,252.42E+00,8.8120E+00,2.0436E+03,2.2243E+03,-878.32E+00,0.9187E+00,252.91E+00,8.5590E+00,1.9525E+03,2.1646E+03,-934.58E+00,0.9020E+00,252.80E+00,8.7860E+00,2.0032E+03,2.2211E+03,-959.44E+00,0.9019E+00,252.71E+00,8.7190E+00,5.9993E+03,6.6101E+03,-2.7723E+03,0.9076E+00
  893,2024/12/05,16:25:57,252.29E+00,8.8304E+00,2.0476E+03,2.2278E+03,-877.78E+00,0.9191E+00,252.43E+00,8.4936E+00,1.9313E+03,2.1440E+03,-931.02E+00,0.9008E+00,252.80E+00,8.7663E+00,2.0001E+03,2.2161E+03,-954.30E+00,0.9025E+00,252.51E+00,8.6968E+00,5.9791E+03,6.5880E+03,-2.7631E+03,0.9076E+00
  894,2024/12/05,16:25:57,252.45E+00,8.8932E+00,2.0635E+03,2.2451E+03,-884.60E+00,0.9191E+00,252.71E+00,8.5416E+00,1.9448E+03,2.1586E+03,-936.72E+00,0.9009E+00,252.74E+00,8.8052E+00,2.0085E+03,2.2254E+03,-958.21E+00,0.9026E+00,252.63E+00,8.7467E+00,6.0168E+03,6.6291E+03,-2.7795E+03,0.9076E+00
  895,2024/12/05,16:25:58,252.22E+00,8.9135E+00,2.0647E+03,2.2482E+03,-889.54E+00,0.9184E+00,252.85E+00,8.5685E+00,1.9522E+03,2.1665E+03,-939.59E+00,0.9011E+00,252.84E+00,8.8228E+00,2.0122E+03,2.2307E+03,-962.86E+00,0.9020E+00,252.64E+00,8.7683E+00,6.0291E+03,6.6454E+03,-2.7920E+03,0.9073E+00
  896,2024/12/05,16:25:58,252.50E+00,8.9117E+00,2.0660E+03,2.2502E+03,-891.74E+00,0.9181E+00,252.44E+00,8.5421E+00,1.9418E+03,2.1564E+03,-937.70E+00,0.9005E+00,252.82E+00,8.8110E+00,2.0118E+03,2.2276E+03,-956.35E+00,0.9032E+00,252.58E+00,8.7550E+00,6.0196E+03,6.6341E+03,-2.7858E+03,0.9074E+00
  897,2024/12/05,16:25:58,252.27E+00,8.8961E+00,2.0614E+03,2.2442E+03,-887.23E+00,0.9185E+00,252.43E+00,8.6088E+00,1.9584E+03,2.1731E+03,-941.83E+00,0.9012E+00,252.84E+00,8.8654E+00,2.0258E+03,2.2415E+03,-959.51E+00,0.9037E+00,252.51E+00,8.7901E+00,6.0456E+03,6.6589E+03,-2.7886E+03,0.9079E+00
  898,2024/12/05,16:25:58,252.20E+00,8.8428E+00,2.0500E+03,2.2301E+03,-878.01E+00,0.9192E+00,252.67E+00,8.6136E+00,1.9610E+03,2.1764E+03,-943.96E+00,0.9010E+00,252.69E+00,8.8488E+00,2.0158E+03,2.2360E+03,-967.63E+00,0.9015E+00,252.52E+00,8.7684E+00,6.0269E+03,6.6426E+03,-2.7896E+03,0.9073E+00
  899,2024/12/05,16:25:58,252.27E+00,8.8519E+00,2.0533E+03,2.2330E+03,-877.66E+00,0.9195E+00,252.72E+00,8.5951E+00,1.9575E+03,2.1722E+03,-941.59E+00,0.9012E+00,252.84E+00,8.8343E+00,2.0137E+03,2.2336E+03,-966.38E+00,0.9016E+00,252.61E+00,8.7604E+00,6.0245E+03,6.6388E+03,-2.7856E+03,0.9075E+00
  900,2024/12/05,16:25:58,252.22E+00,8.8387E+00,2.0489E+03,2.2293E+03,-878.59E+00,0.9191E+00,252.70E+00,8.6002E+00,1.9584E+03,2.1733E+03,-942.17E+00,0.9011E+00,252.80E+00,8.8317E+00,2.0116E+03,2.2326E+03,-968.59E+00,0.9010E+00,252.57E+00,8.7569E+00,6.0189E+03,6.6352E+03,-2.7893E+03,0.9071E+00
  901,2024/12/05,16:25:58,252.50E+00,8.8566E+00,2.0550E+03,2.2363E+03,-881.98E+00,0.9189E+00,252.74E+00,8.5827E+00,1.9556E+03,2.1692E+03,-938.63E+00,0.9015E+00,252.73E+00,8.8009E+00,2.0044E+03,2.2243E+03,-964.25E+00,0.9011E+00,252.66E+00,8.7468E+00,6.0150E+03,6.6297E+03,-2.7849E+03,0.9073E+00
  902,2024/12/05,16:25:58,252.16E+00,8.8440E+00,2.0471E+03,2.2301E+03,-884.85E+00,0.9179E+00,252.80E+00,8.5352E+00,1.9464E+03,2.1577E+03,-931.33E+00,0.9021E+00,252.83E+00,8.7908E+00,2.0065E+03,2.2226E+03,-955.90E+00,0.9028E+00,252.60E+00,8.7233E+00,6.0000E+03,6.6105E+03,-2.7721E+03,0.9077E+00
  903,2024/12/05,16:25:58,252.60E+00,8.9027E+00,2.0667E+03,2.2488E+03,-886.53E+00,0.9190E+00,252.70E+00,8.5535E+00,1.9476E+03,2.1614E+03,-937.44E+00,0.9011E+00,252.69E+00,8.8249E+00,2.0144E+03,2.2300E+03,-956.61E+00,0.9033E+00,252.66E+00,8.7604E+00,6.0286E+03,6.6402E+03,-2.7806E+03,0.9079E+00
  904,2024/12/05,16:25:58,252.16E+00,8.8796E+00,2.0579E+03,2.2391E+03,-882.28E+00,0.9191E+00,252.43E+00,8.5409E+00,1.9413E+03,2.1560E+03,-937.95E+00,0.9004E+00,252.69E+00,8.8166E+00,2.0115E+03,2.2279E+03,-957.68E+00,0.9029E+00,252.43E+00,8.7457E+00,6.0107E+03,6.6229E+03,-2.7779E+03,0.9076E+00
  905,2024/12/05,16:25:59,252.51E+00,8.9147E+00,2.0695E+03,2.2511E+03,-885.68E+00,0.9193E+00,252.85E+00,8.5780E+00,1.9548E+03,2.1690E+03,-939.78E+00,0.9013E+00,252.73E+00,8.8330E+00,2.0135E+03,2.2323E+03,-963.90E+00,0.9020E+00,252.70E+00,8.7753E+00,6.0378E+03,6.6524E+03,-2.7894E+03,0.9076E+00
  906,2024/12/05,16:25:59,252.15E+00,8.9345E+00,2.0703E+03,2.2529E+03,-888.50E+00,0.9189E+00,252.86E+00,8.6196E+00,1.9634E+03,2.1796E+03,-946.37E+00,0.9008E+00,252.77E+00,8.8720E+00,2.0265E+03,2.2426E+03,-960.46E+00,0.9036E+00,252.60E+00,8.8087E+00,6.0602E+03,6.6751E+03,-2.7953E+03,0.9079E+00
  907,2024/12/05,16:25:59,252.41E+00,8.9649E+00,2.0783E+03,2.2628E+03,-895.00E+00,0.9185E+00,252.85E+00,8.5602E+00,1.9484E+03,2.1644E+03,-942.54E+00,0.9002E+00,252.79E+00,8.8173E+00,2.0156E+03,2.2290E+03,-951.72E+00,0.9043E+00,252.68E+00,8.7808E+00,6.0423E+03,6.6562E+03,-2.7893E+03,0.9078E+00
  908,2024/12/05,16:25:59,252.27E+00,8.9356E+00,2.0715E+03,2.2542E+03,-888.92E+00,0.9190E+00,252.91E+00,8.5620E+00,1.9498E+03,2.1654E+03,-941.93E+00,0.9004E+00,252.84E+00,8.8236E+00,2.0167E+03,2.2310E+03,-953.92E+00,0.9040E+00,252.67E+00,8.7738E+00,6.0381E+03,6.6506E+03,-2.7848E+03,0.9079E+00
  909,2024/12/05,16:25:59,252.40E+00,8.8645E+00,2.0597E+03,2.2374E+03,-873.93E+00,0.9206E+00,252.78E+00,8.6089E+00,1.9616E+03,2.1762E+03,-942.27E+00,0.9014E+00,252.88E+00,8.8500E+00,2.0191E+03,2.2380E+03,-965.25E+00,0.9022E+00,252.69E+00,8.7745E+00,6.0404E+03,6.6516E+03,-2.7815E+03,0.9081E+00
  910,2024/12/05,16:25:59,252.49E+00,8.8472E+00,2.0567E+03,2.2338E+03,-871.80E+00,0.9207E+00,252.90E+00,8.5897E+00,1.9582E+03,2.1724E+03,-940.56E+00,0.9014E+00,252.69E+00,8.8142E+00,2.0054E+03,2.2272E+03,-968.95E+00,0.9004E+00,252.69E+00,8.7504E+00,6.0203E+03,6.6334E+03,-2.7813E+03,0.9076E+00
  911,2024/12/05,16:25:59,252.21E+00,8.8630E+00,2.0558E+03,2.2353E+03,-877.48E+00,0.9197E+00,252.86E+00,8.5458E+00,1.9495E+03,2.1609E+03,-932.25E+00,0.9022E+00,252.79E+00,8.7957E+00,2.0043E+03,2.2234E+03,-962.58E+00,0.9014E+00,252.62E+00,8.7348E+00,6.0096E+03,6.6196E+03,-2.7723E+03,0.9078E+00
  912,2024/12/05,16:25:59,252.56E+00,8.9095E+00,2.0694E+03,2.2502E+03,-883.86E+00,0.9196E+00,252.91E+00,8.5697E+00,1.9544E+03,2.1674E+03,-936.95E+00,0.9017E+00,252.73E+00,8.8259E+00,2.0152E+03,2.2306E+03,-956.25E+00,0.9034E+00,252.73E+00,8.7684E+00,6.0389E+03,6.6481E+03,-2.7771E+03,0.9084E+00
  913,2024/12/05,16:25:59,252.28E+00,8.8667E+00,2.0558E+03,2.2369E+03,-881.59E+00,0.9191E+00,252.85E+00,8.5793E+00,1.9568E+03,2.1693E+03,-936.39E+00,0.9020E+00,252.81E+00,8.8320E+00,2.0167E+03,2.2328E+03,-958.17E+00,0.9032E+00,252.65E+00,8.7593E+00,6.0293E+03,6.6389E+03,-2.7762E+03,0.9082E+00
  914,2024/12/05,16:25:59,252.49E+00,8.8915E+00,2.0651E+03,2.2450E+03,-880.48E+00,0.9199E+00,252.71E+00,8.5583E+00,1.9486E+03,2.1627E+03,-938.33E+00,0.9010E+00,252.78E+00,8.8229E+00,2.0141E+03,2.2303E+03,-957.90E+00,0.9031E+00,252.66E+00,8.7575E+00,6.0277E+03,6.6380E+03,-2.7767E+03,0.9081E+00
  915,2024/12/05,16:26:00,252.15E+00,8.8968E+00,2.0642E+03,2.2434E+03,-878.47E+00,0.9201E+00,252.72E+00,8.6272E+00,1.9641E+03,2.1802E+03,-946.37E+00,0.9009E+00,252.80E+00,8.8746E+00,2.0255E+03,2.2435E+03,-964.63E+00,0.9028E+00,252.56E+00,8.7995E+00,6.0539E+03,6.6671E+03,-2.7895E+03,0.9080E+00
  916,2024/12/05,16:26:00,252.43E+00,8.8629E+00,2.0583E+03,2.2373E+03,-876.70E+00,0.9200E+00,252.86E+00,8.6314E+00,1.9673E+03,2.1826E+03,-945.10E+00,0.9014E+00,252.81E+00,8.8430E+00,2.0136E+03,2.2356E+03,-971.30E+00,0.9007E+00,252.70E+00,8.7791E+00,6.0393E+03,6.6554E+03,-2.7931E+03,0.9074E+00
  917,2024/12/05,16:26:00,252.27E+00,8.8521E+00,2.0532E+03,2.2331E+03,-878.22E+00,0.9194E+00,252.81E+00,8.6178E+00,1.9649E+03,2.1786E+03,-941.11E+00,0.9019E+00,252.81E+00,8.8364E+00,2.0147E+03,2.2340E+03,-965.08E+00,0.9019E+00,252.63E+00,8.7688E+00,6.0328E+03,6.6457E+03,-2.7844E+03,0.9078E+00
  918,2024/12/05,16:26:00,252.60E+00,8.8647E+00,2.0590E+03,2.2392E+03,-880.26E+00,0.9195E+00,252.57E+00,8.6028E+00,1.9590E+03,2.1728E+03,-939.85E+00,0.9016E+00,252.84E+00,8.8418E+00,2.0168E+03,2.2356E+03,-964.49E+00,0.9021E+00,252.67E+00,8.7698E+00,6.0347E+03,6.6476E+03,-2.7846E+03,0.9078E+00
  919,2024/12/05,16:26:00,252.25E+00,8.8535E+00,2.0512E+03,2.2333E+03,-883.40E+00,0.9184E+00,252.39E+00,8.4662E+00,1.9238E+03,2.1368E+03,-930.03E+00,0.9003E+00,252.76E+00,8.7540E+00,1.9923E+03,2.2127E+03,-962.51E+00,0.9004E+00,252.47E+00,8.6912E+00,5.9673E+03,6.5828E+03,-2.7759E+03,0.9065E+00
  920,2024/12/05,16:26:00,252.44E+00,9.0110E+00,2.0883E+03,2.2748E+03,-902.04E+00,0.9180E+00,252.30E+00,8.4793E+00,1.9221E+03,2.1393E+03,-939.19E+00,0.8985E+00,252.68E+00,8.7925E+00,2.0091E+03,2.2217E+03,-948.36E+00,0.9043E+00,252.47E+00,8.7609E+00,6.0195E+03,6.6358E+03,-2.7896E+03,0.9071E+00
  921,2024/12/05,16:26:00,252.23E+00,9.0078E+00,2.0820E+03,2.2720E+03,-909.57E+00,0.9164E+00,252.30E+00,8.4869E+00,1.9231E+03,2.1413E+03,-941.57E+00,0.8981E+00,252.75E+00,8.7879E+00,2.0076E+03,2.2211E+03,-950.27E+00,0.9039E+00,252.43E+00,8.7609E+00,6.0127E+03,6.6344E+03,-2.8014E+03,0.9063E+00
  922,2024/12/05,16:26:00,252.47E+00,9.0074E+00,2.0848E+03,2.2741E+03,-908.39E+00,0.9168E+00,252.53E+00,8.4999E+00,1.9302E+03,2.1465E+03,-938.87E+00,0.8993E+00,252.76E+00,8.7988E+00,2.0112E+03,2.2240E+03,-949.34E+00,0.9043E+00,252.59E+00,8.7687E+00,6.0262E+03,6.6446E+03,-2.7966E+03,0.9069E+00
  923,2024/12/05,16:26:00,252.22E+00,8.9669E+00,2.0724E+03,2.2616E+03,-905.52E+00,0.9163E+00,252.29E+00,8.4872E+00,1.9261E+03,2.1412E+03,-935.48E+00,0.8995E+00,252.75E+00,8.8100E+00,2.0136E+03,2.2267E+03,-950.70E+00,0.9043E+00,252.42E+00,8.7547E+00,6.0121E+03,6.6296E+03,-2.7917E+03,0.9069E+00
  924,2024/12/05,16:26:00,252.52E+00,9.0134E+00,2.0878E+03,2.2761E+03,-906.47E+00,0.9173E+00,252.19E+00,8.5518E+00,1.9369E+03,2.1567E+03,-948.62E+00,0.8981E+00,252.70E+00,8.8703E+00,2.0282E+03,2.2415E+03,-954.35E+00,0.9048E+00,252.47E+00,8.8118E+00,6.0528E+03,6.6743E+03,-2.8094E+03,0.9069E+00
  925,2024/12/05,16:26:01,252.22E+00,8.9830E+00,2.0789E+03,2.2656E+03,-900.80E+00,0.9176E+00,252.24E+00,8.5527E+00,1.9370E+03,2.1573E+03,-949.72E+00,0.8979E+00,252.78E+00,8.8697E+00,2.0257E+03,2.2421E+03,-961.08E+00,0.9035E+00,252.41E+00,8.8018E+00,6.0416E+03,6.6651E+03,-2.8116E+03,0.9065E+00
  926,2024/12/05,16:26:01,252.36E+00,8.9714E+00,2.0766E+03,2.2641E+03,-901.98E+00,0.9172E+00,252.25E+00,8.5190E+00,1.9305E+03,2.1489E+03,-943.80E+00,0.8984E+00,252.63E+00,8.8158E+00,2.0085E+03,2.2271E+03,-962.39E+00,0.9018E+00,252.41E+00,8.7687E+00,6.0156E+03,6.6401E+03,-2.8082E+03,0.9060E+00
  927,2024/12/05,16:26:01,252.19E+00,8.9729E+00,2.0742E+03,2.2629E+03,-904.80E+00,0.9166E+00,252.25E+00,8.5162E+00,1.9308E+03,2.1482E+03,-941.60E+00,0.8988E+00,252.84E+00,8.8274E+00,2.0151E+03,2.2320E+03,-959.78E+00,0.9028E+00,252.43E+00,8.7722E+00,6.0201E+03,6.6431E+03,-2.8062E+03,0.9062E+00
  928,2024/12/05,16:26:01,252.20E+00,8.9217E+00,2.0624E+03,2.2501E+03,-899.57E+00,0.9166E+00,252.18E+00,8.4282E+00,1.9114E+03,2.1254E+03,-929.50E+00,0.8993E+00,252.75E+00,8.7313E+00,1.9869E+03,2.2068E+03,-960.25E+00,0.9004E+00,252.38E+00,8.6937E+00,5.9607E+03,6.5823E+03,-2.7893E+03,0.9056E+00
