"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","10:31:22"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
 1001,2024/12/05,10:30:59,207.32E+00,10.827E+00,2.0103E+03,2.2445E+03,998.40E+00,0.8956E+00,207.41E+00,10.511E+00,1.9845E+03,2.1802E+03,902.75E+00,0.9102E+00,207.33E+00,10.407E+00,1.9680E+03,2.1577E+03,884.51E+00,0.9121E+00,207.35E+00,10.582E+00,5.9627E+03,6.5823E+03,2.7857E+03,0.9059E+00
 1002,2024/12/05,10:30:59,207.35E+00,10.833E+00,2.0118E+03,2.2462E+03,998.88E+00,0.8957E+00,207.47E+00,10.518E+00,1.9863E+03,2.1822E+03,903.67E+00,0.9102E+00,207.29E+00,10.403E+00,1.9672E+03,2.1566E+03,883.56E+00,0.9122E+00,207.37E+00,10.585E+00,5.9654E+03,6.5849E+03,2.7861E+03,0.9059E+00
 1003,2024/12/05,10:30:59,207.41E+00,10.850E+00,2.0161E+03,2.2504E+03,999.84E+00,0.8959E+00,207.46E+00,10.529E+00,1.9890E+03,2.1843E+03,902.93E+00,0.9106E+00,207.38E+00,10.418E+00,1.9716E+03,2.1606E+03,883.68E+00,0.9125E+00,207.42E+00,10.599E+00,5.9766E+03,6.5953E+03,2.7865E+03,0.9062E+00
 1004,2024/12/05,10:30:59,207.39E+00,10.892E+00,2.0233E+03,2.2590E+03,1.0046E+03,0.8957E+00,207.46E+00,10.567E+00,1.9960E+03,2.1922E+03,906.67E+00,0.9105E+00,207.38E+00,10.469E+00,1.9797E+03,2.1710E+03,891.20E+00,0.9119E+00,207.41E+00,10.643E+00,5.9989E+03,6.6222E+03,2.8024E+03,0.9059E+00
 1005,2024/12/05,10:31:00,207.37E+00,10.879E+00,2.0210E+03,2.2561E+03,1.0028E+03,0.8958E+00,207.46E+00,10.554E+00,1.9937E+03,2.1895E+03,905.02E+00,0.9106E+00,207.27E+00,10.443E+00,1.9742E+03,2.1645E+03,887.56E+00,0.9121E+00,207.37E+00,10.625E+00,5.9888E+03,6.6101E+03,2.7953E+03,0.9060E+00
 1006,2024/12/05,10:31:00,207.38E+00,10.872E+00,2.0193E+03,2.2546E+03,1.0028E+03,0.8956E+00,207.45E+00,10.556E+00,1.9938E+03,2.1898E+03,905.55E+00,0.9105E+00,207.29E+00,10.447E+00,1.9757E+03,2.1657E+03,886.88E+00,0.9123E+00,207.37E+00,10.625E+00,5.9889E+03,6.6101E+03,2.7952E+03,0.9060E+00
 1007,2024/12/05,10:31:00,207.42E+00,10.880E+00,2.0226E+03,2.2567E+03,1.0010E+03,0.8962E+00,207.50E+00,10.564E+00,1.9955E+03,2.1920E+03,907.02E+00,0.9104E+00,207.37E+00,10.453E+00,1.9777E+03,2.1676E+03,887.19E+00,0.9124E+00,207.43E+00,10.632E+00,5.9958E+03,6.6163E+03,2.7952E+03,0.9062E+00
 1008,2024/12/05,10:31:00,207.42E+00,10.875E+00,2.0215E+03,2.2558E+03,1.0009E+03,0.8962E+00,207.46E+00,10.562E+00,1.9946E+03,2.1911E+03,906.94E+00,0.9103E+00,207.28E+00,10.446E+00,1.9752E+03,2.1652E+03,886.87E+00,0.9123E+00,207.38E+00,10.628E+00,5.9914E+03,6.6121E+03,2.7947E+03,0.9061E+00
 1009,2024/12/05,10:31:00,207.38E+00,10.874E+00,2.0212E+03,2.2551E+03,1.0001E+03,0.8963E+00,207.46E+00,10.551E+00,1.9926E+03,2.1888E+03,905.78E+00,0.9104E+00,207.38E+00,10.458E+00,1.9781E+03,2.1688E+03,889.24E+00,0.9121E+00,207.41E+00,10.628E+00,5.9919E+03,6.6127E+03,2.7951E+03,0.9061E+00
 1010,2024/12/05,10:31:00,207.45E+00,10.885E+00,2.0244E+03,2.2581E+03,1.0004E+03,0.8965E+00,207.46E+00,10.556E+00,1.9942E+03,2.1900E+03,904.94E+00,0.9106E+00,207.43E+00,10.458E+00,1.9795E+03,2.1692E+03,887.06E+00,0.9126E+00,207.44E+00,10.633E+00,5.9982E+03,6.6172E+03,2.7924E+03,0.9064E+00
 1011,2024/12/05,10:31:00,207.37E+00,10.883E+00,2.0226E+03,2.2568E+03,1.0012E+03,0.8962E+00,207.46E+00,10.546E+00,1.9922E+03,2.1878E+03,904.21E+00,0.9106E+00,207.29E+00,10.444E+00,1.9749E+03,2.1649E+03,886.82E+00,0.9122E+00,207.37E+00,10.624E+00,5.9898E+03,6.6095E+03,2.7922E+03,0.9062E+00
 1012,2024/12/05,10:31:00,207.39E+00,10.863E+00,2.0198E+03,2.2527E+03,997.64E+00,0.8966E+00,207.46E+00,10.560E+00,1.9945E+03,2.1908E+03,906.54E+00,0.9104E+00,207.38E+00,10.453E+00,1.9785E+03,2.1678E+03,885.93E+00,0.9127E+00,207.41E+00,10.625E+00,5.9928E+03,6.6114E+03,2.7901E+03,0.9064E+00
 1013,2024/12/05,10:31:00,207.42E+00,10.884E+00,2.0236E+03,2.2575E+03,1.0006E+03,0.8964E+00,207.47E+00,10.568E+00,1.9957E+03,2.1924E+03,907.69E+00,0.9103E+00,207.42E+00,10.460E+00,1.9805E+03,2.1696E+03,885.99E+00,0.9128E+00,207.44E+00,10.637E+00,5.9998E+03,6.6195E+03,2.7943E+03,0.9064E+00
 1014,2024/12/05,10:31:00,207.36E+00,10.916E+00,2.0287E+03,2.2634E+03,1.0037E+03,0.8963E+00,207.48E+00,10.595E+00,2.0023E+03,2.1983E+03,907.44E+00,0.9108E+00,207.34E+00,10.485E+00,1.9832E+03,2.1738E+03,890.19E+00,0.9123E+00,207.39E+00,10.665E+00,6.0142E+03,6.6356E+03,2.8013E+03,0.9064E+00
 1015,2024/12/05,10:31:01,207.41E+00,10.910E+00,2.0290E+03,2.2628E+03,1.0016E+03,0.8967E+00,207.50E+00,10.591E+00,2.0015E+03,2.1976E+03,907.41E+00,0.9108E+00,207.33E+00,10.484E+00,1.9827E+03,2.1737E+03,890.90E+00,0.9121E+00,207.42E+00,10.661E+00,6.0133E+03,6.6340E+03,2.7999E+03,0.9064E+00
 1016,2024/12/05,10:31:01,207.38E+00,10.913E+00,2.0301E+03,2.2632E+03,1.0003E+03,0.8970E+00,207.46E+00,10.582E+00,1.9996E+03,2.1953E+03,906.02E+00,0.9109E+00,207.33E+00,10.484E+00,1.9835E+03,2.1737E+03,889.28E+00,0.9125E+00,207.39E+00,10.660E+00,6.0131E+03,6.6321E+03,2.7956E+03,0.9067E+00
 1017,2024/12/05,10:31:01,207.42E+00,10.905E+00,2.0287E+03,2.2619E+03,1.0004E+03,0.8969E+00,207.45E+00,10.592E+00,2.0009E+03,2.1974E+03,908.32E+00,0.9106E+00,207.34E+00,10.479E+00,1.9829E+03,2.1727E+03,888.16E+00,0.9126E+00,207.40E+00,10.659E+00,6.0125E+03,6.6320E+03,2.7968E+03,0.9066E+00
 1018,2024/12/05,10:31:01,207.43E+00,10.907E+00,2.0294E+03,2.2625E+03,1.0002E+03,0.8970E+00,207.42E+00,10.592E+00,2.0002E+03,2.1970E+03,908.84E+00,0.9104E+00,207.37E+00,10.485E+00,1.9845E+03,2.1743E+03,888.46E+00,0.9127E+00,207.41E+00,10.661E+00,6.0140E+03,6.6337E+03,2.7975E+03,0.9066E+00
 1019,2024/12/05,10:31:01,207.43E+00,10.906E+00,2.0294E+03,2.2623E+03,999.84E+00,0.8970E+00,207.39E+00,10.578E+00,1.9971E+03,2.1938E+03,908.00E+00,0.9103E+00,207.42E+00,10.490E+00,1.9858E+03,2.1758E+03,889.33E+00,0.9127E+00,207.41E+00,10.658E+00,6.0123E+03,6.6320E+03,2.7972E+03,0.9066E+00
 1020,2024/12/05,10:31:01,207.42E+00,10.913E+00,2.0302E+03,2.2637E+03,1.0012E+03,0.8969E+00,207.46E+00,10.585E+00,1.9999E+03,2.1960E+03,907.17E+00,0.9107E+00,207.29E+00,10.484E+00,1.9820E+03,2.1733E+03,891.55E+00,0.9120E+00,207.39E+00,10.661E+00,6.0121E+03,6.6330E+03,2.7999E+03,0.9064E+00
 1021,2024/12/05,10:31:01,207.38E+00,10.904E+00,2.0277E+03,2.2613E+03,1.0008E+03,0.8967E+00,207.42E+00,10.582E+00,1.9992E+03,2.1948E+03,905.87E+00,0.9109E+00,207.38E+00,10.492E+00,1.9856E+03,2.1757E+03,889.55E+00,0.9126E+00,207.39E+00,10.659E+00,6.0125E+03,6.6318E+03,2.7962E+03,0.9066E+00
 1022,2024/12/05,10:31:01,207.25E+00,10.892E+00,2.0234E+03,2.2575E+03,1.0011E+03,0.8963E+00,207.37E+00,10.588E+00,1.9991E+03,2.1957E+03,907.97E+00,0.9105E+00,207.34E+00,10.482E+00,1.9830E+03,2.1733E+03,889.41E+00,0.9124E+00,207.32E+00,10.654E+00,6.0055E+03,6.6265E+03,2.7985E+03,0.9063E+00
 1023,2024/12/05,10:31:01,207.42E+00,10.905E+00,2.0290E+03,2.2620E+03,999.95E+00,0.8970E+00,207.50E+00,10.596E+00,2.0022E+03,2.1986E+03,908.38E+00,0.9107E+00,207.30E+00,10.479E+00,1.9817E+03,2.1722E+03,889.58E+00,0.9123E+00,207.41E+00,10.660E+00,6.0129E+03,6.6329E+03,2.7979E+03,0.9065E+00
 1024,2024/12/05,10:31:01,207.42E+00,10.936E+00,2.0345E+03,2.2682E+03,1.0027E+03,0.8970E+00,207.41E+00,10.611E+00,2.0036E+03,2.2007E+03,910.45E+00,0.9104E+00,207.34E+00,10.504E+00,1.9874E+03,2.1778E+03,890.60E+00,0.9126E+00,207.39E+00,10.683E+00,6.0255E+03,6.6468E+03,2.8038E+03,0.9065E+00
 1025,2024/12/05,10:31:02,207.42E+00,10.927E+00,2.0321E+03,2.2664E+03,1.0037E+03,0.8966E+00,207.46E+00,10.606E+00,2.0037E+03,2.2003E+03,909.19E+00,0.9106E+00,207.43E+00,10.514E+00,1.9893E+03,2.1809E+03,894.05E+00,0.9121E+00,207.43E+00,10.682E+00,6.0251E+03,6.6477E+03,2.8069E+03,0.9063E+00
 1026,2024/12/05,10:31:02,207.39E+00,10.928E+00,2.0323E+03,2.2662E+03,1.0027E+03,0.8968E+00,207.43E+00,10.601E+00,2.0031E+03,2.1989E+03,907.11E+00,0.9109E+00,207.33E+00,10.505E+00,1.9871E+03,2.1780E+03,891.84E+00,0.9123E+00,207.38E+00,10.678E+00,6.0225E+03,6.6432E+03,2.8016E+03,0.9066E+00
 1027,2024/12/05,10:31:02,207.38E+00,10.916E+00,2.0301E+03,2.2638E+03,1.0017E+03,0.8968E+00,207.46E+00,10.608E+00,2.0042E+03,2.2007E+03,908.98E+00,0.9107E+00,207.36E+00,10.505E+00,1.9875E+03,2.1783E+03,891.48E+00,0.9124E+00,207.40E+00,10.676E+00,6.0218E+03,6.6428E+03,2.8022E+03,0.9065E+00
 1028,2024/12/05,10:31:02,207.39E+00,10.922E+00,2.0314E+03,2.2650E+03,1.0018E+03,0.8969E+00,207.46E+00,10.615E+00,2.0054E+03,2.2023E+03,910.21E+00,0.9106E+00,207.30E+00,10.498E+00,1.9855E+03,2.1763E+03,891.13E+00,0.9123E+00,207.38E+00,10.678E+00,6.0223E+03,6.6436E+03,2.8032E+03,0.9065E+00
 1029,2024/12/05,10:31:02,207.39E+00,10.913E+00,2.0292E+03,2.2632E+03,1.0021E+03,0.8966E+00,207.46E+00,10.618E+00,2.0056E+03,2.2028E+03,910.92E+00,0.9105E+00,207.38E+00,10.506E+00,1.9885E+03,2.1788E+03,890.56E+00,0.9127E+00,207.41E+00,10.679E+00,6.0234E+03,6.6448E+03,2.8036E+03,0.9065E+00
 1030,2024/12/05,10:31:02,207.38E+00,10.915E+00,2.0300E+03,2.2635E+03,1.0012E+03,0.8968E+00,207.46E+00,10.611E+00,2.0048E+03,2.2014E+03,909.32E+00,0.9107E+00,207.37E+00,10.513E+00,1.9888E+03,2.1802E+03,893.26E+00,0.9122E+00,207.40E+00,10.680E+00,6.0236E+03,6.6451E+03,2.8038E+03,0.9065E+00
 1031,2024/12/05,10:31:02,207.46E+00,10.944E+00,2.0362E+03,2.2705E+03,1.0045E+03,0.8968E+00,207.51E+00,10.608E+00,2.0054E+03,2.2013E+03,907.80E+00,0.9110E+00,207.33E+00,10.510E+00,1.9879E+03,2.1791E+03,892.62E+00,0.9123E+00,207.43E+00,10.687E+00,6.0295E+03,6.6509E+03,2.8049E+03,0.9066E+00
 1032,2024/12/05,10:31:02,207.41E+00,10.935E+00,2.0341E+03,2.2680E+03,1.0031E+03,0.8969E+00,207.46E+00,10.603E+00,2.0037E+03,2.1996E+03,907.36E+00,0.9109E+00,207.33E+00,10.507E+00,1.9876E+03,2.1784E+03,891.78E+00,0.9124E+00,207.40E+00,10.681E+00,6.0253E+03,6.6460E+03,2.8023E+03,0.9066E+00
 1033,2024/12/05,10:31:02,207.39E+00,10.920E+00,2.0312E+03,2.2647E+03,1.0015E+03,0.8969E+00,207.47E+00,10.612E+00,2.0049E+03,2.2017E+03,909.85E+00,0.9106E+00,207.38E+00,10.508E+00,1.9886E+03,2.1792E+03,891.17E+00,0.9126E+00,207.41E+00,10.680E+00,6.0247E+03,6.6455E+03,2.8025E+03,0.9066E+00
 1034,2024/12/05,10:31:02,207.42E+00,10.912E+00,2.0292E+03,2.2634E+03,1.0027E+03,0.8965E+00,207.47E+00,10.588E+00,1.9996E+03,2.1967E+03,909.51E+00,0.9103E+00,207.37E+00,10.480E+00,1.9828E+03,2.1733E+03,889.80E+00,0.9123E+00,207.42E+00,10.660E+00,6.0115E+03,6.6334E+03,2.8020E+03,0.9063E+00
 1035,2024/12/05,10:31:03,207.36E+00,10.908E+00,2.0288E+03,2.2620E+03,1.0003E+03,0.8969E+00,207.46E+00,10.586E+00,1.9997E+03,2.1962E+03,908.03E+00,0.9105E+00,207.38E+00,10.488E+00,1.9846E+03,2.1751E+03,890.15E+00,0.9124E+00,207.40E+00,10.661E+00,6.0132E+03,6.6333E+03,2.7985E+03,0.9065E+00
 1036,2024/12/05,10:31:03,207.39E+00,10.904E+00,2.0282E+03,2.2614E+03,1.0002E+03,0.8969E+00,207.46E+00,10.586E+00,2.0001E+03,2.1962E+03,907.13E+00,0.9107E+00,207.42E+00,10.493E+00,1.9857E+03,2.1765E+03,891.20E+00,0.9123E+00,207.42E+00,10.661E+00,6.0139E+03,6.6340E+03,2.7985E+03,0.9065E+00
 1037,2024/12/05,10:31:03,207.42E+00,10.918E+00,2.0307E+03,2.2646E+03,1.0024E+03,0.8967E+00,207.46E+00,10.579E+00,1.9995E+03,2.1948E+03,904.98E+00,0.9110E+00,207.33E+00,10.484E+00,1.9833E+03,2.1736E+03,889.52E+00,0.9124E+00,207.40E+00,10.660E+00,6.0135E+03,6.6330E+03,2.7968E+03,0.9066E+00
 1038,2024/12/05,10:31:03,207.36E+00,10.903E+00,2.0275E+03,2.2610E+03,1.0007E+03,0.8967E+00,207.46E+00,10.592E+00,2.0013E+03,2.1974E+03,907.49E+00,0.9107E+00,207.42E+00,10.486E+00,1.9852E+03,2.1751E+03,888.70E+00,0.9127E+00,207.42E+00,10.661E+00,6.0140E+03,6.6334E+03,2.7968E+03,0.9066E+00
 1039,2024/12/05,10:31:03,207.43E+00,10.904E+00,2.0289E+03,2.2618E+03,999.49E+00,0.8971E+00,207.46E+00,10.596E+00,2.0012E+03,2.1983E+03,909.73E+00,0.9103E+00,207.38E+00,10.484E+00,1.9838E+03,2.1741E+03,889.37E+00,0.9125E+00,207.42E+00,10.661E+00,6.0139E+03,6.6341E+03,2.7986E+03,0.9065E+00
 1040,2024/12/05,10:31:03,207.47E+00,10.910E+00,2.0302E+03,2.2635E+03,1.0007E+03,0.8970E+00,207.42E+00,10.587E+00,1.9998E+03,2.1960E+03,907.44E+00,0.9106E+00,207.43E+00,10.489E+00,1.9855E+03,2.1756E+03,889.54E+00,0.9126E+00,207.44E+00,10.662E+00,6.0154E+03,6.6351E+03,2.7977E+03,0.9066E+00
 1041,2024/12/05,10:31:03,207.43E+00,10.901E+00,2.0267E+03,2.2612E+03,1.0028E+03,0.8963E+00,207.46E+00,10.586E+00,1.9998E+03,2.1962E+03,907.84E+00,0.9106E+00,207.41E+00,10.492E+00,1.9856E+03,2.1761E+03,890.38E+00,0.9125E+00,207.43E+00,10.660E+00,6.0121E+03,6.6335E+03,2.8010E+03,0.9063E+00
 1042,2024/12/05,10:31:03,207.38E+00,10.910E+00,2.0292E+03,2.2624E+03,1.0004E+03,0.8969E+00,207.46E+00,10.587E+00,2.0008E+03,2.1963E+03,905.90E+00,0.9110E+00,207.33E+00,10.484E+00,1.9835E+03,2.1736E+03,888.89E+00,0.9126E+00,207.39E+00,10.660E+00,6.0135E+03,6.6323E+03,2.7952E+03,0.9067E+00
 1043,2024/12/05,10:31:03,207.43E+00,10.900E+00,2.0280E+03,2.2610E+03,999.65E+00,0.8969E+00,207.46E+00,10.589E+00,2.0002E+03,2.1967E+03,908.11E+00,0.9105E+00,207.38E+00,10.478E+00,1.9830E+03,2.1730E+03,888.71E+00,0.9125E+00,207.42E+00,10.656E+00,6.0111E+03,6.6306E+03,2.7965E+03,0.9066E+00
 1044,2024/12/05,10:31:03,207.41E+00,10.932E+00,2.0336E+03,2.2674E+03,1.0028E+03,0.8969E+00,207.47E+00,10.613E+00,2.0051E+03,2.2020E+03,910.03E+00,0.9106E+00,207.34E+00,10.501E+00,1.9873E+03,2.1771E+03,889.14E+00,0.9128E+00,207.40E+00,10.682E+00,6.0260E+03,6.6465E+03,2.8019E+03,0.9066E+00
 1045,2024/12/05,10:31:04,207.43E+00,10.935E+00,2.0342E+03,2.2682E+03,1.0035E+03,0.8968E+00,207.42E+00,10.606E+00,2.0028E+03,2.1998E+03,909.88E+00,0.9104E+00,207.41E+00,10.510E+00,1.9895E+03,2.1799E+03,891.05E+00,0.9126E+00,207.42E+00,10.683E+00,6.0265E+03,6.6479E+03,2.8044E+03,0.9065E+00
 1046,2024/12/05,10:31:04,207.39E+00,10.920E+00,2.0306E+03,2.2647E+03,1.0027E+03,0.8966E+00,207.46E+00,10.604E+00,2.0032E+03,2.1999E+03,909.32E+00,0.9106E+00,207.42E+00,10.514E+00,1.9897E+03,2.1809E+03,892.88E+00,0.9123E+00,207.42E+00,10.679E+00,6.0234E+03,6.6454E+03,2.8049E+03,0.9064E+00
 1047,2024/12/05,10:31:04,207.36E+00,10.943E+00,2.0346E+03,2.2692E+03,1.0049E+03,0.8966E+00,207.46E+00,10.607E+00,2.0041E+03,2.2005E+03,908.71E+00,0.9108E+00,207.31E+00,10.500E+00,1.9857E+03,2.1768E+03,891.73E+00,0.9122E+00,207.38E+00,10.684E+00,6.0245E+03,6.6465E+03,2.8053E+03,0.9064E+00
 1048,2024/12/05,10:31:04,207.39E+00,10.924E+00,2.0305E+03,2.2655E+03,1.0047E+03,0.8963E+00,207.42E+00,10.609E+00,2.0040E+03,2.2005E+03,908.93E+00,0.9107E+00,207.30E+00,10.497E+00,1.9853E+03,2.1760E+03,890.73E+00,0.9124E+00,207.37E+00,10.676E+00,6.0197E+03,6.6419E+03,2.8044E+03,0.9063E+00
 1049,2024/12/05,10:31:04,207.38E+00,10.933E+00,2.0333E+03,2.2672E+03,1.0030E+03,0.8968E+00,207.50E+00,10.618E+00,2.0061E+03,2.2032E+03,910.73E+00,0.9106E+00,207.34E+00,10.499E+00,1.9865E+03,2.1769E+03,890.16E+00,0.9126E+00,207.41E+00,10.683E+00,6.0260E+03,6.6473E+03,2.8039E+03,0.9065E+00
 1050,2024/12/05,10:31:04,207.43E+00,10.926E+00,2.0313E+03,2.2663E+03,1.0050E+03,0.8963E+00,207.45E+00,10.616E+00,2.0053E+03,2.2023E+03,910.44E+00,0.9105E+00,207.30E+00,10.499E+00,1.9861E+03,2.1764E+03,889.90E+00,0.9126E+00,207.39E+00,10.680E+00,6.0227E+03,6.6450E+03,2.8054E+03,0.9064E+00
 1051,2024/12/05,10:31:04,207.42E+00,10.928E+00,2.0324E+03,2.2666E+03,1.0034E+03,0.8967E+00,207.52E+00,10.610E+00,2.0052E+03,2.2018E+03,909.41E+00,0.9107E+00,207.38E+00,10.507E+00,1.9878E+03,2.1789E+03,892.48E+00,0.9123E+00,207.44E+00,10.682E+00,6.0254E+03,6.6473E+03,2.8053E+03,0.9064E+00
 1052,2024/12/05,10:31:04,207.33E+00,10.931E+00,2.0311E+03,2.2663E+03,1.0052E+03,0.8962E+00,207.42E+00,10.607E+00,2.0038E+03,2.2001E+03,908.54E+00,0.9108E+00,207.38E+00,10.505E+00,1.9877E+03,2.1786E+03,891.89E+00,0.9124E+00,207.38E+00,10.681E+00,6.0226E+03,6.6450E+03,2.8057E+03,0.9063E+00
 1053,2024/12/05,10:31:04,207.43E+00,10.925E+00,2.0317E+03,2.2662E+03,1.0039E+03,0.8965E+00,207.47E+00,10.609E+00,2.0047E+03,2.2010E+03,908.58E+00,0.9108E+00,207.30E+00,10.500E+00,1.9861E+03,2.1768E+03,890.91E+00,0.9124E+00,207.40E+00,10.678E+00,6.0225E+03,6.6440E+03,2.8034E+03,0.9065E+00
 1054,2024/12/05,10:31:04,207.42E+00,10.917E+00,2.0302E+03,2.2644E+03,1.0028E+03,0.8966E+00,207.49E+00,10.610E+00,2.0049E+03,2.2014E+03,909.27E+00,0.9107E+00,207.38E+00,10.500E+00,1.9871E+03,2.1774E+03,890.14E+00,0.9126E+00,207.43E+00,10.675E+00,6.0222E+03,6.6432E+03,2.8023E+03,0.9065E+00
 1055,2024/12/05,10:31:05,207.38E+00,10.931E+00,2.0313E+03,2.2669E+03,1.0064E+03,0.8960E+00,207.51E+00,10.618E+00,2.0062E+03,2.2032E+03,910.81E+00,0.9106E+00,207.35E+00,10.509E+00,1.9885E+03,2.1791E+03,891.37E+00,0.9125E+00,207.42E+00,10.686E+00,6.0259E+03,6.6493E+03,2.8086E+03,0.9062E+00
 1056,2024/12/05,10:31:05,207.41E+00,10.931E+00,2.0325E+03,2.2671E+03,1.0044E+03,0.8965E+00,207.47E+00,10.612E+00,2.0044E+03,2.2017E+03,911.02E+00,0.9104E+00,207.38E+00,10.509E+00,1.9880E+03,2.1794E+03,892.91E+00,0.9122E+00,207.42E+00,10.684E+00,6.0249E+03,6.6482E+03,2.8083E+03,0.9062E+00
 1057,2024/12/05,10:31:05,207.37E+00,10.927E+00,2.0306E+03,2.2660E+03,1.0057E+03,0.8961E+00,207.51E+00,10.608E+00,2.0046E+03,2.2014E+03,909.68E+00,0.9106E+00,207.38E+00,10.511E+00,1.9885E+03,2.1797E+03,892.78E+00,0.9123E+00,207.42E+00,10.682E+00,6.0237E+03,6.6471E+03,2.8082E+03,0.9062E+00
 1058,2024/12/05,10:31:05,207.41E+00,10.938E+00,2.0333E+03,2.2687E+03,1.0063E+03,0.8962E+00,207.51E+00,10.615E+00,2.0063E+03,2.2027E+03,909.14E+00,0.9108E+00,207.37E+00,10.507E+00,1.9881E+03,2.1788E+03,891.33E+00,0.9125E+00,207.43E+00,10.687E+00,6.0277E+03,6.6501E+03,2.8068E+03,0.9064E+00
 1059,2024/12/05,10:31:05,207.42E+00,10.935E+00,2.0337E+03,2.2681E+03,1.0040E+03,0.8967E+00,207.48E+00,10.613E+00,2.0055E+03,2.2021E+03,909.42E+00,0.9107E+00,207.38E+00,10.507E+00,1.9883E+03,2.1789E+03,891.08E+00,0.9126E+00,207.43E+00,10.685E+00,6.0276E+03,6.6490E+03,2.8045E+03,0.9065E+00
 1060,2024/12/05,10:31:05,207.34E+00,10.927E+00,2.0312E+03,2.2655E+03,1.0033E+03,0.8966E+00,207.46E+00,10.623E+00,2.0061E+03,2.2039E+03,912.40E+00,0.9103E+00,207.42E+00,10.514E+00,1.9904E+03,2.1807E+03,890.91E+00,0.9127E+00,207.41E+00,10.688E+00,6.0278E+03,6.6501E+03,2.8066E+03,0.9064E+00
 1061,2024/12/05,10:31:05,207.37E+00,10.937E+00,2.0328E+03,2.2679E+03,1.0054E+03,0.8964E+00,207.43E+00,10.614E+00,2.0037E+03,2.2015E+03,912.08E+00,0.9101E+00,207.32E+00,10.507E+00,1.9875E+03,2.1783E+03,891.53E+00,0.9124E+00,207.37E+00,10.686E+00,6.0241E+03,6.6477E+03,2.8090E+03,0.9062E+00
