"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","15:05:17"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  884,2024/12/05,15:04:42,206.73E+00,10.351E+00,2.0530E+03,2.1398E+03,-603.24E+00,0.9594E+00,206.79E+00,9.8744E+00,1.9316E+03,2.0419E+03,-662.15E+00,0.9460E+00,206.93E+00,10.235E+00,2.0129E+03,2.1179E+03,-658.79E+00,0.9504E+00,206.82E+00,10.153E+00,5.9974E+03,6.2996E+03,-1.9242E+03,0.9520E+00
  885,2024/12/05,15:04:43,206.74E+00,10.359E+00,2.0557E+03,2.1415E+03,-600.29E+00,0.9599E+00,206.92E+00,9.8815E+00,1.9345E+03,2.0446E+03,-661.84E+00,0.9462E+00,206.85E+00,10.220E+00,2.0086E+03,2.1140E+03,-659.17E+00,0.9501E+00,206.83E+00,10.153E+00,5.9989E+03,6.3002E+03,-1.9213E+03,0.9522E+00
  886,2024/12/05,15:04:43,206.73E+00,10.365E+00,2.0563E+03,2.1428E+03,-602.73E+00,0.9596E+00,206.94E+00,9.8853E+00,1.9362E+03,2.0457E+03,-660.22E+00,0.9465E+00,206.88E+00,10.219E+00,2.0085E+03,2.1140E+03,-659.54E+00,0.9501E+00,206.85E+00,10.156E+00,6.0010E+03,6.3025E+03,-1.9225E+03,0.9522E+00
  887,2024/12/05,15:04:43,206.64E+00,10.348E+00,2.0512E+03,2.1383E+03,-604.05E+00,0.9593E+00,206.95E+00,9.8807E+00,1.9360E+03,2.0448E+03,-657.94E+00,0.9468E+00,206.85E+00,10.219E+00,2.0083E+03,2.1138E+03,-659.24E+00,0.9501E+00,206.81E+00,10.149E+00,5.9956E+03,6.2969E+03,-1.9212E+03,0.9522E+00
  888,2024/12/05,15:04:43,206.59E+00,10.344E+00,2.0489E+03,2.1370E+03,-607.53E+00,0.9587E+00,206.95E+00,9.8804E+00,1.9359E+03,2.0447E+03,-658.02E+00,0.9468E+00,206.94E+00,10.240E+00,2.0139E+03,2.1191E+03,-659.25E+00,0.9504E+00,206.83E+00,10.155E+00,5.9987E+03,6.3008E+03,-1.9248E+03,0.9521E+00
  889,2024/12/05,15:04:43,206.64E+00,10.349E+00,2.0508E+03,2.1385E+03,-605.95E+00,0.9590E+00,206.95E+00,9.8794E+00,1.9344E+03,2.0445E+03,-662.07E+00,0.9461E+00,206.88E+00,10.231E+00,2.0112E+03,2.1165E+03,-659.19E+00,0.9503E+00,206.82E+00,10.153E+00,5.9964E+03,6.2995E+03,-1.9272E+03,0.9519E+00
  890,2024/12/05,15:04:43,206.72E+00,10.363E+00,2.0562E+03,2.1423E+03,-601.22E+00,0.9598E+00,206.94E+00,9.8850E+00,1.9348E+03,2.0456E+03,-664.29E+00,0.9458E+00,206.89E+00,10.221E+00,2.0094E+03,2.1146E+03,-658.62E+00,0.9503E+00,206.85E+00,10.156E+00,6.0003E+03,6.3025E+03,-1.9241E+03,0.9521E+00
  891,2024/12/05,15:04:43,206.74E+00,10.364E+00,2.0560E+03,2.1427E+03,-603.59E+00,0.9595E+00,206.96E+00,9.8895E+00,1.9369E+03,2.0467E+03,-661.50E+00,0.9463E+00,206.89E+00,10.223E+00,2.0095E+03,2.1151E+03,-659.94E+00,0.9501E+00,206.86E+00,10.159E+00,6.0023E+03,6.3045E+03,-1.9250E+03,0.9521E+00
  892,2024/12/05,15:04:43,206.78E+00,10.376E+00,2.0587E+03,2.1456E+03,-604.28E+00,0.9595E+00,206.98E+00,9.8847E+00,1.9369E+03,2.0459E+03,-658.91E+00,0.9467E+00,206.87E+00,10.211E+00,2.0068E+03,2.1124E+03,-659.57E+00,0.9500E+00,206.88E+00,10.157E+00,6.0024E+03,6.3039E+03,-1.9228E+03,0.9522E+00
  893,2024/12/05,15:04:43,206.68E+00,10.338E+00,2.0482E+03,2.1367E+03,-608.62E+00,0.9586E+00,206.95E+00,9.8647E+00,1.9319E+03,2.0415E+03,-659.92E+00,0.9463E+00,206.84E+00,10.207E+00,2.0062E+03,2.1113E+03,-657.64E+00,0.9502E+00,206.82E+00,10.137E+00,5.9864E+03,6.2895E+03,-1.9262E+03,0.9518E+00
  894,2024/12/05,15:04:43,206.58E+00,10.335E+00,2.0468E+03,2.1350E+03,-607.35E+00,0.9587E+00,207.04E+00,9.8663E+00,1.9332E+03,2.0427E+03,-659.78E+00,0.9464E+00,206.84E+00,10.212E+00,2.0071E+03,2.1123E+03,-658.32E+00,0.9502E+00,206.82E+00,10.138E+00,5.9872E+03,6.2901E+03,-1.9255E+03,0.9518E+00
  895,2024/12/05,15:04:44,206.78E+00,10.351E+00,2.0536E+03,2.1404E+03,-603.63E+00,0.9594E+00,206.89E+00,9.8582E+00,1.9287E+03,2.0395E+03,-663.12E+00,0.9457E+00,206.88E+00,10.213E+00,2.0084E+03,2.1129E+03,-656.43E+00,0.9505E+00,206.85E+00,10.141E+00,5.9906E+03,6.2929E+03,-1.9232E+03,0.9520E+00
  896,2024/12/05,15:04:44,206.74E+00,10.354E+00,2.0536E+03,2.1406E+03,-603.88E+00,0.9594E+00,207.03E+00,9.8654E+00,1.9326E+03,2.0425E+03,-660.83E+00,0.9462E+00,206.83E+00,10.203E+00,2.0047E+03,2.1103E+03,-659.32E+00,0.9499E+00,206.87E+00,10.141E+00,5.9909E+03,6.2933E+03,-1.9240E+03,0.9519E+00
  897,2024/12/05,15:04:44,206.74E+00,10.357E+00,2.0547E+03,2.1412E+03,-602.21E+00,0.9596E+00,207.03E+00,9.8711E+00,1.9345E+03,2.0436E+03,-658.72E+00,0.9466E+00,206.85E+00,10.200E+00,2.0039E+03,2.1098E+03,-660.06E+00,0.9498E+00,206.87E+00,10.143E+00,5.9931E+03,6.2946E+03,-1.9210E+03,0.9521E+00
  898,2024/12/05,15:04:44,206.64E+00,10.335E+00,2.0476E+03,2.1356E+03,-606.67E+00,0.9588E+00,206.95E+00,9.8642E+00,1.9324E+03,2.0413E+03,-657.97E+00,0.9466E+00,206.88E+00,10.210E+00,2.0072E+03,2.1123E+03,-657.78E+00,0.9503E+00,206.82E+00,10.136E+00,5.9872E+03,6.2892E+03,-1.9224E+03,0.9520E+00
  899,2024/12/05,15:04:44,206.53E+00,10.335E+00,2.0465E+03,2.1345E+03,-606.48E+00,0.9588E+00,206.98E+00,9.8639E+00,1.9322E+03,2.0416E+03,-659.39E+00,0.9464E+00,206.94E+00,10.218E+00,2.0096E+03,2.1145E+03,-657.67E+00,0.9504E+00,206.82E+00,10.139E+00,5.9884E+03,6.2906E+03,-1.9235E+03,0.9520E+00
  900,2024/12/05,15:04:44,206.73E+00,10.344E+00,2.0512E+03,2.1385E+03,-604.86E+00,0.9592E+00,206.95E+00,9.8668E+00,1.9316E+03,2.0420E+03,-662.19E+00,0.9460E+00,206.87E+00,10.212E+00,2.0078E+03,2.1125E+03,-657.03E+00,0.9504E+00,206.85E+00,10.141E+00,5.9905E+03,6.2930E+03,-1.9241E+03,0.9519E+00
  901,2024/12/05,15:04:44,206.74E+00,10.353E+00,2.0538E+03,2.1403E+03,-602.15E+00,0.9596E+00,207.01E+00,9.8714E+00,1.9331E+03,2.0435E+03,-662.40E+00,0.9460E+00,206.92E+00,10.208E+00,2.0072E+03,2.1122E+03,-657.43E+00,0.9503E+00,206.89E+00,10.144E+00,5.9942E+03,6.2959E+03,-1.9220E+03,0.9521E+00
  902,2024/12/05,15:04:44,206.78E+00,10.356E+00,2.0552E+03,2.1415E+03,-601.84E+00,0.9597E+00,207.04E+00,9.8731E+00,1.9347E+03,2.0441E+03,-659.81E+00,0.9465E+00,206.84E+00,10.200E+00,2.0046E+03,2.1097E+03,-657.85E+00,0.9501E+00,206.89E+00,10.143E+00,5.9944E+03,6.2953E+03,-1.9195E+03,0.9522E+00
  903,2024/12/05,15:04:44,206.73E+00,10.364E+00,2.0553E+03,2.1426E+03,-605.19E+00,0.9593E+00,206.96E+00,9.8834E+00,1.9368E+03,2.0454E+03,-657.58E+00,0.9469E+00,206.84E+00,10.229E+00,2.0104E+03,2.1158E+03,-659.44E+00,0.9502E+00,206.84E+00,10.159E+00,6.0026E+03,6.3038E+03,-1.9222E+03,0.9522E+00
  904,2024/12/05,15:04:44,206.74E+00,10.361E+00,2.0539E+03,2.1419E+03,-607.70E+00,0.9589E+00,206.96E+00,9.8860E+00,1.9367E+03,2.0460E+03,-659.72E+00,0.9466E+00,206.90E+00,10.239E+00,2.0139E+03,2.1185E+03,-657.37E+00,0.9506E+00,206.86E+00,10.162E+00,6.0046E+03,6.3064E+03,-1.9248E+03,0.9521E+00
  905,2024/12/05,15:04:45,206.73E+00,10.349E+00,2.0511E+03,2.1394E+03,-608.08E+00,0.9588E+00,206.95E+00,9.8709E+00,1.9326E+03,2.0427E+03,-661.81E+00,0.9461E+00,206.84E+00,10.237E+00,2.0124E+03,2.1174E+03,-658.26E+00,0.9504E+00,206.84E+00,10.152E+00,5.9961E+03,6.2995E+03,-1.9281E+03,0.9518E+00
  906,2024/12/05,15:04:45,206.74E+00,10.360E+00,2.0555E+03,2.1419E+03,-602.00E+00,0.9597E+00,206.95E+00,9.8782E+00,1.9339E+03,2.0443E+03,-662.75E+00,0.9460E+00,206.84E+00,10.218E+00,2.0084E+03,2.1135E+03,-658.00E+00,0.9503E+00,206.85E+00,10.152E+00,5.9978E+03,6.2996E+03,-1.9228E+03,0.9521E+00
  907,2024/12/05,15:04:45,206.79E+00,10.369E+00,2.0576E+03,2.1443E+03,-603.65E+00,0.9596E+00,206.95E+00,9.8854E+00,1.9360E+03,2.0458E+03,-661.13E+00,0.9463E+00,206.84E+00,10.213E+00,2.0072E+03,2.1124E+03,-658.44E+00,0.9502E+00,206.86E+00,10.156E+00,6.0008E+03,6.3025E+03,-1.9232E+03,0.9521E+00
  908,2024/12/05,15:04:45,206.79E+00,10.360E+00,2.0552E+03,2.1424E+03,-604.94E+00,0.9593E+00,206.95E+00,9.8792E+00,1.9355E+03,2.0445E+03,-658.52E+00,0.9467E+00,206.85E+00,10.220E+00,2.0086E+03,2.1140E+03,-658.93E+00,0.9502E+00,206.86E+00,10.153E+00,5.9994E+03,6.3009E+03,-1.9224E+03,0.9522E+00
  909,2024/12/05,15:04:45,206.68E+00,10.356E+00,2.0523E+03,2.1405E+03,-607.93E+00,0.9588E+00,206.96E+00,9.8818E+00,1.9360E+03,2.0451E+03,-658.96E+00,0.9467E+00,206.85E+00,10.233E+00,2.0120E+03,2.1167E+03,-657.57E+00,0.9505E+00,206.83E+00,10.157E+00,6.0003E+03,6.3023E+03,-1.9245E+03,0.9521E+00
  910,2024/12/05,15:04:45,206.73E+00,10.361E+00,2.0540E+03,2.1420E+03,-607.40E+00,0.9590E+00,206.98E+00,9.8741E+00,1.9334E+03,2.0437E+03,-662.50E+00,0.9460E+00,206.86E+00,10.225E+00,2.0100E+03,2.1152E+03,-658.69E+00,0.9503E+00,206.86E+00,10.154E+00,5.9974E+03,6.3009E+03,-1.9286E+03,0.9518E+00
  911,2024/12/05,15:04:45,206.62E+00,10.355E+00,2.0527E+03,2.1396E+03,-603.70E+00,0.9594E+00,207.05E+00,9.8767E+00,1.9343E+03,2.0450E+03,-663.44E+00,0.9459E+00,206.88E+00,10.225E+00,2.0102E+03,2.1152E+03,-658.21E+00,0.9504E+00,206.85E+00,10.152E+00,5.9973E+03,6.2998E+03,-1.9253E+03,0.9520E+00
  912,2024/12/05,15:04:45,206.60E+00,10.358E+00,2.0531E+03,2.1400E+03,-603.79E+00,0.9594E+00,207.01E+00,9.8893E+00,1.9371E+03,2.0472E+03,-662.28E+00,0.9462E+00,206.87E+00,10.224E+00,2.0094E+03,2.1150E+03,-659.94E+00,0.9501E+00,206.83E+00,10.157E+00,5.9996E+03,6.3022E+03,-1.9260E+03,0.9520E+00
  913,2024/12/05,15:04:45,206.72E+00,10.359E+00,2.0528E+03,2.1414E+03,-609.65E+00,0.9586E+00,207.03E+00,9.8559E+00,1.9310E+03,2.0405E+03,-659.48E+00,0.9463E+00,206.81E+00,10.198E+00,2.0037E+03,2.1091E+03,-658.36E+00,0.9500E+00,206.86E+00,10.138E+00,5.9876E+03,6.2911E+03,-1.9275E+03,0.9518E+00
  914,2024/12/05,15:04:45,206.74E+00,10.344E+00,2.0501E+03,2.1385E+03,-608.54E+00,0.9587E+00,206.98E+00,9.8567E+00,1.9310E+03,2.0402E+03,-658.49E+00,0.9465E+00,206.88E+00,10.214E+00,2.0080E+03,2.1130E+03,-657.83E+00,0.9503E+00,206.87E+00,10.138E+00,5.9891E+03,6.2918E+03,-1.9249E+03,0.9519E+00
  915,2024/12/05,15:04:46,206.73E+00,10.354E+00,2.0523E+03,2.1405E+03,-607.93E+00,0.9588E+00,206.98E+00,9.8616E+00,1.9315E+03,2.0412E+03,-659.92E+00,0.9463E+00,206.89E+00,10.213E+00,2.0078E+03,2.1130E+03,-658.43E+00,0.9502E+00,206.87E+00,10.143E+00,5.9917E+03,6.2946E+03,-1.9263E+03,0.9519E+00
  916,2024/12/05,15:04:46,206.79E+00,10.355E+00,2.0531E+03,2.1414E+03,-608.38E+00,0.9588E+00,206.79E+00,9.8467E+00,1.9253E+03,2.0362E+03,-662.71E+00,0.9456E+00,206.88E+00,10.211E+00,2.0074E+03,2.1125E+03,-657.99E+00,0.9503E+00,206.82E+00,10.138E+00,5.9859E+03,6.2901E+03,-1.9291E+03,0.9516E+00
  917,2024/12/05,15:04:46,206.67E+00,10.349E+00,2.0510E+03,2.1389E+03,-606.80E+00,0.9589E+00,207.04E+00,9.8679E+00,1.9324E+03,2.0430E+03,-663.19E+00,0.9458E+00,206.82E+00,10.199E+00,2.0041E+03,2.1094E+03,-657.95E+00,0.9501E+00,206.84E+00,10.139E+00,5.9875E+03,6.2913E+03,-1.9279E+03,0.9517E+00
  918,2024/12/05,15:04:46,206.45E+00,10.336E+00,2.0455E+03,2.1338E+03,-607.32E+00,0.9586E+00,206.92E+00,9.8640E+00,1.9321E+03,2.0410E+03,-657.96E+00,0.9466E+00,206.82E+00,10.201E+00,2.0042E+03,2.1098E+03,-659.17E+00,0.9499E+00,206.73E+00,10.134E+00,5.9818E+03,6.2846E+03,-1.9244E+03,0.9518E+00
  919,2024/12/05,15:04:46,206.38E+00,10.329E+00,2.0427E+03,2.1318E+03,-609.89E+00,0.9582E+00,206.93E+00,9.8579E+00,1.9309E+03,2.0399E+03,-658.08E+00,0.9465E+00,206.88E+00,10.211E+00,2.0071E+03,2.1125E+03,-658.86E+00,0.9501E+00,206.73E+00,10.133E+00,5.9807E+03,6.2842E+03,-1.9268E+03,0.9517E+00
  920,2024/12/05,15:04:46,206.79E+00,10.339E+00,2.0481E+03,2.1379E+03,-613.38E+00,0.9580E+00,206.99E+00,9.8620E+00,1.9315E+03,2.0413E+03,-660.51E+00,0.9462E+00,206.81E+00,10.227E+00,2.0099E+03,2.1151E+03,-658.48E+00,0.9503E+00,206.86E+00,10.143E+00,5.9895E+03,6.2943E+03,-1.9324E+03,0.9516E+00
  921,2024/12/05,15:04:46,206.63E+00,10.346E+00,2.0489E+03,2.1378E+03,-610.10E+00,0.9584E+00,206.90E+00,9.8542E+00,1.9280E+03,2.0389E+03,-663.22E+00,0.9456E+00,206.82E+00,10.211E+00,2.0068E+03,2.1119E+03,-657.88E+00,0.9502E+00,206.79E+00,10.137E+00,5.9837E+03,6.2886E+03,-1.9312E+03,0.9515E+00
  922,2024/12/05,15:04:46,206.68E+00,10.352E+00,2.0517E+03,2.1395E+03,-606.68E+00,0.9590E+00,206.85E+00,9.8512E+00,1.9267E+03,2.0377E+03,-663.45E+00,0.9455E+00,206.87E+00,10.208E+00,2.0065E+03,2.1118E+03,-658.63E+00,0.9501E+00,206.80E+00,10.137E+00,5.9848E+03,6.2890E+03,-1.9288E+03,0.9516E+00
  923,2024/12/05,15:04:46,206.72E+00,10.311E+00,2.0435E+03,2.1316E+03,-606.39E+00,0.9587E+00,206.81E+00,9.8168E+00,1.9207E+03,2.0302E+03,-657.52E+00,0.9461E+00,206.81E+00,10.165E+00,1.9966E+03,2.1022E+03,-657.90E+00,0.9498E+00,206.78E+00,10.098E+00,5.9609E+03,6.2640E+03,-1.9218E+03,0.9516E+00
  924,2024/12/05,15:04:46,206.73E+00,10.315E+00,2.0447E+03,2.1325E+03,-605.70E+00,0.9588E+00,206.90E+00,9.8256E+00,1.9245E+03,2.0329E+03,-655.06E+00,0.9467E+00,206.88E+00,10.175E+00,1.9999E+03,2.1051E+03,-657.05E+00,0.9500E+00,206.84E+00,10.105E+00,5.9691E+03,6.2705E+03,-1.9178E+03,0.9519E+00
  925,2024/12/05,15:04:47,206.75E+00,10.309E+00,2.0427E+03,2.1314E+03,-608.72E+00,0.9584E+00,206.89E+00,9.8282E+00,1.9241E+03,2.0334E+03,-657.53E+00,0.9463E+00,206.82E+00,10.186E+00,2.0020E+03,2.1066E+03,-655.36E+00,0.9504E+00,206.82E+00,10.108E+00,5.9688E+03,6.2714E+03,-1.9216E+03,0.9518E+00
  926,2024/12/05,15:04:47,206.80E+00,10.316E+00,2.0452E+03,2.1332E+03,-606.41E+00,0.9587E+00,206.86E+00,9.8248E+00,1.9220E+03,2.0323E+03,-660.59E+00,0.9457E+00,206.87E+00,10.184E+00,2.0021E+03,2.1067E+03,-655.61E+00,0.9503E+00,206.84E+00,10.108E+00,5.9693E+03,6.2723E+03,-1.9226E+03,0.9517E+00
  927,2024/12/05,15:04:47,206.79E+00,10.322E+00,2.0476E+03,2.1344E+03,-602.64E+00,0.9593E+00,206.86E+00,9.8258E+00,1.9221E+03,2.0326E+03,-660.92E+00,0.9457E+00,206.87E+00,10.171E+00,1.9995E+03,2.1040E+03,-654.82E+00,0.9503E+00,206.84E+00,10.106E+00,5.9692E+03,6.2710E+03,-1.9184E+03,0.9519E+00
  928,2024/12/05,15:04:47,206.72E+00,10.316E+00,2.0460E+03,2.1325E+03,-601.01E+00,0.9595E+00,206.95E+00,9.8351E+00,1.9261E+03,2.0353E+03,-657.94E+00,0.9463E+00,206.87E+00,10.178E+00,2.0003E+03,2.1056E+03,-657.36E+00,0.9500E+00,206.85E+00,10.110E+00,5.9725E+03,6.2734E+03,-1.9163E+03,0.9520E+00
  929,2024/12/05,15:04:47,206.73E+00,10.314E+00,2.0452E+03,2.1322E+03,-603.01E+00,0.9592E+00,206.85E+00,9.8291E+00,1.9246E+03,2.0332E+03,-655.46E+00,0.9466E+00,206.87E+00,10.175E+00,2.0000E+03,2.1050E+03,-656.41E+00,0.9501E+00,206.82E+00,10.106E+00,5.9698E+03,6.2704E+03,-1.9149E+03,0.9521E+00
  930,2024/12/05,15:04:47,206.72E+00,10.305E+00,2.0426E+03,2.1303E+03,-605.20E+00,0.9588E+00,206.86E+00,9.8258E+00,1.9240E+03,2.0326E+03,-655.49E+00,0.9466E+00,206.82E+00,10.183E+00,2.0018E+03,2.1060E+03,-654.27E+00,0.9505E+00,206.80E+00,10.105E+00,5.9683E+03,6.2689E+03,-1.9150E+03,0.9521E+00
  931,2024/12/05,15:04:47,206.72E+00,10.304E+00,2.0428E+03,2.1299E+03,-603.06E+00,0.9591E+00,206.96E+00,9.8312E+00,1.9247E+03,2.0346E+03,-659.74E+00,0.9460E+00,206.88E+00,10.185E+00,2.0027E+03,2.1070E+03,-654.78E+00,0.9505E+00,206.85E+00,10.107E+00,5.9702E+03,6.2716E+03,-1.9176E+03,0.9519E+00
  932,2024/12/05,15:04:47,206.79E+00,10.319E+00,2.0476E+03,2.1339E+03,-600.71E+00,0.9596E+00,206.94E+00,9.8329E+00,1.9246E+03,2.0348E+03,-660.66E+00,0.9458E+00,206.88E+00,10.176E+00,2.0009E+03,2.1052E+03,-654.44E+00,0.9505E+00,206.87E+00,10.109E+00,5.9731E+03,6.2739E+03,-1.9158E+03,0.9520E+00
  933,2024/12/05,15:04:47,206.69E+00,10.360E+00,2.0552E+03,2.1413E+03,-601.03E+00,0.9598E+00,206.95E+00,9.8744E+00,1.9340E+03,2.0436E+03,-660.12E+00,0.9464E+00,206.88E+00,10.200E+00,2.0055E+03,2.1101E+03,-656.13E+00,0.9504E+00,206.84E+00,10.145E+00,5.9947E+03,6.2949E+03,-1.9173E+03,0.9523E+00
  934,2024/12/05,15:04:47,206.78E+00,10.348E+00,2.0536E+03,2.1398E+03,-601.54E+00,0.9597E+00,206.86E+00,9.8583E+00,1.9302E+03,2.0392E+03,-657.73E+00,0.9466E+00,206.87E+00,10.204E+00,2.0058E+03,2.1109E+03,-657.71E+00,0.9502E+00,206.84E+00,10.137E+00,5.9896E+03,6.2900E+03,-1.9170E+03,0.9522E+00
  935,2024/12/05,15:04:48,206.64E+00,10.326E+00,2.0465E+03,2.1337E+03,-603.61E+00,0.9592E+00,206.92E+00,9.8510E+00,1.9297E+03,2.0384E+03,-656.61E+00,0.9467E+00,206.81E+00,10.208E+00,2.0062E+03,2.1110E+03,-657.09E+00,0.9503E+00,206.79E+00,10.128E+00,5.9824E+03,6.2831E+03,-1.9173E+03,0.9521E+00
  936,2024/12/05,15:04:48,206.73E+00,10.337E+00,2.0493E+03,2.1370E+03,-605.84E+00,0.9590E+00,206.79E+00,9.8609E+00,1.9298E+03,2.0392E+03,-658.93E+00,0.9464E+00,206.87E+00,10.214E+00,2.0086E+03,2.1128E+03,-655.43E+00,0.9507E+00,206.80E+00,10.137E+00,5.9877E+03,6.2890E+03,-1.9202E+03,0.9521E+00
  937,2024/12/05,15:04:48,206.79E+00,10.348E+00,2.0530E+03,2.1399E+03,-603.73E+00,0.9594E+00,206.90E+00,9.8499E+00,1.9276E+03,2.0380E+03,-661.53E+00,0.9459E+00,206.84E+00,10.208E+00,2.0068E+03,2.1115E+03,-656.64E+00,0.9504E+00,206.84E+00,10.136E+00,5.9874E+03,6.2894E+03,-1.9219E+03,0.9520E+00
  938,2024/12/05,15:04:48,206.78E+00,10.351E+00,2.0546E+03,2.1404E+03,-600.07E+00,0.9599E+00,206.94E+00,9.8727E+00,1.9328E+03,2.0431E+03,-662.21E+00,0.9460E+00,206.94E+00,10.196E+00,2.0053E+03,2.1101E+03,-656.70E+00,0.9503E+00,206.89E+00,10.140E+00,5.9926E+03,6.2936E+03,-1.9190E+03,0.9522E+00
  939,2024/12/05,15:04:48,206.73E+00,10.352E+00,2.0536E+03,2.1401E+03,-602.36E+00,0.9596E+00,206.73E+00,9.8533E+00,1.9278E+03,2.0369E+03,-657.82E+00,0.9464E+00,206.88E+00,10.203E+00,2.0055E+03,2.1107E+03,-658.04E+00,0.9502E+00,206.78E+00,10.136E+00,5.9869E+03,6.2877E+03,-1.9182E+03,0.9522E+00
  940,2024/12/05,15:04:48,206.79E+00,10.347E+00,2.0520E+03,2.1396E+03,-605.68E+00,0.9591E+00,206.95E+00,9.8611E+00,1.9321E+03,2.0408E+03,-656.90E+00,0.9468E+00,206.93E+00,10.213E+00,2.0085E+03,2.1134E+03,-657.52E+00,0.9504E+00,206.89E+00,10.140E+00,5.9927E+03,6.2937E+03,-1.9201E+03,0.9522E+00
  941,2024/12/05,15:04:48,206.63E+00,10.335E+00,2.0482E+03,2.1355E+03,-604.61E+00,0.9591E+00,206.84E+00,9.8529E+00,1.9287E+03,2.0380E+03,-658.24E+00,0.9464E+00,206.82E+00,10.222E+00,2.0092E+03,2.1140E+03,-657.46E+00,0.9504E+00,206.76E+00,10.136E+00,5.9861E+03,6.2875E+03,-1.9203E+03,0.9521E+00
  942,2024/12/05,15:04:48,206.78E+00,10.354E+00,2.0538E+03,2.1409E+03,-604.77E+00,0.9593E+00,206.91E+00,9.8501E+00,1.9277E+03,2.0381E+03,-661.57E+00,0.9458E+00,206.88E+00,10.210E+00,2.0072E+03,2.1123E+03,-657.79E+00,0.9503E+00,206.86E+00,10.138E+00,5.9887E+03,6.2913E+03,-1.9241E+03,0.9519E+00
  943,2024/12/05,15:04:48,206.73E+00,10.358E+00,2.0548E+03,2.1414E+03,-602.57E+00,0.9596E+00,206.93E+00,9.8712E+00,1.9322E+03,2.0427E+03,-662.70E+00,0.9459E+00,207.00E+00,10.224E+00,2.0116E+03,2.1163E+03,-657.41E+00,0.9505E+00,206.89E+00,10.151E+00,5.9986E+03,6.3003E+03,-1.9227E+03,0.9521E+00
