"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","14:39:18"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
 1017,2024/12/05,14:38:57,229.79E+00,9.6986E+00,2.0995E+03,2.2287E+03,747.73E+00,0.9420E+00,229.54E+00,8.5208E+00,1.8884E+03,1.9559E+03,509.29E+00,0.9655E+00,229.64E+00,9.2512E+00,2.0358E+03,2.1244E+03,607.13E+00,0.9583E+00,229.66E+00,9.1569E+00,6.0238E+03,6.3090E+03,1.8642E+03,0.9548E+00
 1018,2024/12/05,14:38:57,229.90E+00,9.6963E+00,2.1002E+03,2.2292E+03,747.42E+00,0.9421E+00,229.40E+00,8.5125E+00,1.8858E+03,1.9527E+03,506.96E+00,0.9657E+00,229.70E+00,9.2562E+00,2.0374E+03,2.1261E+03,607.88E+00,0.9583E+00,229.66E+00,9.1550E+00,6.0233E+03,6.3080E+03,1.8623E+03,0.9549E+00
 1019,2024/12/05,14:38:57,229.86E+00,9.7008E+00,2.1005E+03,2.2298E+03,748.46E+00,0.9420E+00,229.54E+00,8.5225E+00,1.8888E+03,1.9562E+03,509.16E+00,0.9655E+00,229.59E+00,9.2429E+00,2.0335E+03,2.1221E+03,606.82E+00,0.9582E+00,229.66E+00,9.1554E+00,6.0228E+03,6.3082E+03,1.8644E+03,0.9548E+00
 1020,2024/12/05,14:38:57,229.80E+00,9.7161E+00,2.1020E+03,2.2327E+03,752.83E+00,0.9414E+00,229.55E+00,8.5271E+00,1.8893E+03,1.9574E+03,511.66E+00,0.9652E+00,229.59E+00,9.2410E+00,2.0331E+03,2.1216E+03,606.52E+00,0.9583E+00,229.64E+00,9.1614E+00,6.0244E+03,6.3117E+03,1.8710E+03,0.9545E+00
 1021,2024/12/05,14:38:57,229.92E+00,9.7047E+00,2.1022E+03,2.2313E+03,748.07E+00,0.9421E+00,229.48E+00,8.5171E+00,1.8864E+03,1.9545E+03,511.43E+00,0.9652E+00,229.74E+00,9.2447E+00,2.0357E+03,2.1239E+03,605.58E+00,0.9585E+00,229.71E+00,9.1555E+00,6.0243E+03,6.3097E+03,1.8651E+03,0.9548E+00
 1022,2024/12/05,14:38:57,229.85E+00,9.7038E+00,2.1015E+03,2.2304E+03,747.28E+00,0.9422E+00,229.72E+00,8.5369E+00,1.8935E+03,1.9611E+03,510.46E+00,0.9655E+00,229.70E+00,9.2543E+00,2.0376E+03,2.1257E+03,605.43E+00,0.9586E+00,229.75E+00,9.1650E+00,6.0326E+03,6.3171E+03,1.8632E+03,0.9550E+00
 1023,2024/12/05,14:38:57,229.67E+00,9.7085E+00,2.0998E+03,2.2297E+03,750.04E+00,0.9417E+00,229.54E+00,8.5257E+00,1.8897E+03,1.9570E+03,508.84E+00,0.9656E+00,229.63E+00,9.2635E+00,2.0381E+03,2.1272E+03,608.91E+00,0.9582E+00,229.61E+00,9.1659E+00,6.0276E+03,6.3139E+03,1.8678E+03,0.9547E+00
 1024,2024/12/05,14:38:57,229.83E+00,9.6991E+00,2.0991E+03,2.2291E+03,750.17E+00,0.9417E+00,229.36E+00,8.5171E+00,1.8860E+03,1.9535E+03,509.07E+00,0.9654E+00,229.76E+00,9.2622E+00,2.0394E+03,2.1281E+03,608.08E+00,0.9583E+00,229.65E+00,9.1595E+00,6.0245E+03,6.3108E+03,1.8673E+03,0.9546E+00
 1025,2024/12/05,14:38:57,229.70E+00,9.7055E+00,2.0984E+03,2.2294E+03,752.99E+00,0.9412E+00,229.60E+00,8.5235E+00,1.8893E+03,1.9570E+03,510.05E+00,0.9654E+00,229.65E+00,9.2494E+00,2.0358E+03,2.1242E+03,606.42E+00,0.9584E+00,229.65E+00,9.1595E+00,6.0235E+03,6.3105E+03,1.8695E+03,0.9545E+00
 1026,2024/12/05,14:38:57,229.82E+00,9.7185E+00,2.1031E+03,2.2336E+03,752.13E+00,0.9416E+00,229.54E+00,8.5344E+00,1.8905E+03,1.9590E+03,513.44E+00,0.9650E+00,229.64E+00,9.2511E+00,2.0360E+03,2.1244E+03,606.55E+00,0.9584E+00,229.67E+00,9.1680E+00,6.0296E+03,6.3170E+03,1.8721E+03,0.9545E+00
 1027,2024/12/05,14:38:58,229.71E+00,9.7034E+00,2.0984E+03,2.2290E+03,751.87E+00,0.9414E+00,229.48E+00,8.5273E+00,1.8886E+03,1.9569E+03,512.58E+00,0.9651E+00,229.60E+00,9.2511E+00,2.0357E+03,2.1241E+03,606.30E+00,0.9584E+00,229.60E+00,9.1606E+00,6.0226E+03,6.3099E+03,1.8708E+03,0.9545E+00
 1028,2024/12/05,14:38:58,229.84E+00,9.7084E+00,2.1011E+03,2.2314E+03,751.32E+00,0.9416E+00,229.38E+00,8.5243E+00,1.8874E+03,1.9553E+03,510.82E+00,0.9653E+00,229.66E+00,9.2620E+00,2.0382E+03,2.1271E+03,608.55E+00,0.9582E+00,229.63E+00,9.1649E+00,6.0267E+03,6.3138E+03,1.8707E+03,0.9545E+00
 1029,2024/12/05,14:38:58,229.82E+00,9.7102E+00,2.0998E+03,2.2316E+03,755.55E+00,0.9409E+00,229.39E+00,8.5202E+00,1.8867E+03,1.9545E+03,510.06E+00,0.9653E+00,229.48E+00,9.2506E+00,2.0336E+03,2.1228E+03,608.90E+00,0.9580E+00,229.56E+00,9.1603E+00,6.0202E+03,6.3089E+03,1.8745E+03,0.9542E+00
 1030,2024/12/05,14:38:58,229.66E+00,9.7066E+00,2.0975E+03,2.2292E+03,754.87E+00,0.9409E+00,229.39E+00,8.5231E+00,1.8868E+03,1.9551E+03,512.02E+00,0.9651E+00,229.59E+00,9.2502E+00,2.0346E+03,2.1238E+03,608.89E+00,0.9580E+00,229.54E+00,9.1600E+00,6.0189E+03,6.3080E+03,1.8758E+03,0.9542E+00
 1031,2024/12/05,14:38:58,229.85E+00,9.7317E+00,2.1044E+03,2.2368E+03,758.37E+00,0.9408E+00,229.31E+00,8.5311E+00,1.8876E+03,1.9563E+03,513.61E+00,0.9649E+00,229.59E+00,9.2542E+00,2.0356E+03,2.1247E+03,608.79E+00,0.9581E+00,229.59E+00,9.1723E+00,6.0276E+03,6.3178E+03,1.8808E+03,0.9541E+00
 1032,2024/12/05,14:38:58,229.79E+00,9.7034E+00,2.0977E+03,2.2297E+03,755.91E+00,0.9408E+00,229.32E+00,8.5166E+00,1.8842E+03,1.9530E+03,513.96E+00,0.9648E+00,229.54E+00,9.2356E+00,2.0311E+03,2.1199E+03,607.21E+00,0.9581E+00,229.55E+00,9.1519E+00,6.0130E+03,6.3027E+03,1.8771E+03,0.9540E+00
 1033,2024/12/05,14:38:58,229.77E+00,9.7172E+00,2.0998E+03,2.2327E+03,758.80E+00,0.9405E+00,229.38E+00,8.5229E+00,1.8868E+03,1.9550E+03,511.84E+00,0.9651E+00,229.69E+00,9.2544E+00,2.0363E+03,2.1257E+03,609.95E+00,0.9579E+00,229.61E+00,9.1648E+00,6.0229E+03,6.3134E+03,1.8806E+03,0.9540E+00
 1034,2024/12/05,14:38:58,229.76E+00,9.7046E+00,2.0964E+03,2.2297E+03,759.59E+00,0.9402E+00,229.32E+00,8.5102E+00,1.8834E+03,1.9515E+03,511.35E+00,0.9651E+00,229.65E+00,9.2594E+00,2.0368E+03,2.1264E+03,610.89E+00,0.9578E+00,229.58E+00,9.1581E+00,6.0165E+03,6.3077E+03,1.8818E+03,0.9538E+00
 1035,2024/12/05,14:38:58,229.80E+00,9.7128E+00,2.0991E+03,2.2320E+03,758.72E+00,0.9405E+00,229.40E+00,8.5183E+00,1.8859E+03,1.9541E+03,511.73E+00,0.9651E+00,229.49E+00,9.2455E+00,2.0321E+03,2.1218E+03,610.48E+00,0.9577E+00,229.56E+00,9.1589E+00,6.0170E+03,6.3078E+03,1.8809E+03,0.9539E+00
 1036,2024/12/05,14:38:58,229.76E+00,9.7205E+00,2.0994E+03,2.2333E+03,761.90E+00,0.9400E+00,229.31E+00,8.5154E+00,1.8837E+03,1.9527E+03,514.38E+00,0.9647E+00,229.60E+00,9.2495E+00,2.0343E+03,2.1236E+03,609.60E+00,0.9579E+00,229.55E+00,9.1618E+00,6.0174E+03,6.3097E+03,1.8859E+03,0.9537E+00
 1037,2024/12/05,14:38:59,229.65E+00,9.7119E+00,2.0965E+03,2.2303E+03,761.02E+00,0.9400E+00,229.38E+00,8.5226E+00,1.8856E+03,1.9549E+03,516.01E+00,0.9645E+00,229.70E+00,9.2500E+00,2.0356E+03,2.1247E+03,608.89E+00,0.9581E+00,229.58E+00,9.1615E+00,6.0177E+03,6.3100E+03,1.8859E+03,0.9537E+00
 1038,2024/12/05,14:38:59,229.83E+00,9.7275E+00,2.1022E+03,2.2357E+03,760.91E+00,0.9403E+00,229.34E+00,8.5164E+00,1.8842E+03,1.9531E+03,514.30E+00,0.9647E+00,229.66E+00,9.2523E+00,2.0352E+03,2.1249E+03,611.04E+00,0.9578E+00,229.61E+00,9.1654E+00,6.0215E+03,6.3137E+03,1.8862E+03,0.9537E+00
 1039,2024/12/05,14:38:59,229.71E+00,9.7058E+00,2.0960E+03,2.2296E+03,760.19E+00,0.9401E+00,229.31E+00,8.5163E+00,1.8845E+03,1.9529E+03,512.52E+00,0.9649E+00,229.63E+00,9.2617E+00,2.0368E+03,2.1268E+03,612.07E+00,0.9577E+00,229.55E+00,9.1613E+00,6.0172E+03,6.3093E+03,1.8848E+03,0.9537E+00
 1040,2024/12/05,14:38:59,229.70E+00,9.7094E+00,2.0964E+03,2.2302E+03,760.98E+00,0.9400E+00,229.33E+00,8.5164E+00,1.8845E+03,1.9531E+03,512.99E+00,0.9649E+00,229.65E+00,9.2538E+00,2.0358E+03,2.1252E+03,609.93E+00,0.9579E+00,229.56E+00,9.1599E+00,6.0167E+03,6.3085E+03,1.8839E+03,0.9537E+00
 1041,2024/12/05,14:38:59,229.71E+00,9.7182E+00,2.0983E+03,2.2324E+03,761.98E+00,0.9399E+00,229.33E+00,8.5191E+00,1.8848E+03,1.9537E+03,514.23E+00,0.9647E+00,229.64E+00,9.2450E+00,2.0337E+03,2.1230E+03,609.34E+00,0.9579E+00,229.56E+00,9.1608E+00,6.0168E+03,6.3091E+03,1.8855E+03,0.9537E+00
 1042,2024/12/05,14:38:59,229.70E+00,9.6889E+00,2.0926E+03,2.2255E+03,757.75E+00,0.9403E+00,229.38E+00,8.4967E+00,1.8800E+03,1.9490E+03,513.82E+00,0.9646E+00,229.74E+00,9.2275E+00,2.0311E+03,2.1200E+03,607.22E+00,0.9581E+00,229.61E+00,9.1377E+00,6.0037E+03,6.2945E+03,1.8788E+03,0.9538E+00
 1043,2024/12/05,14:38:59,229.75E+00,9.6954E+00,2.0948E+03,2.2275E+03,757.48E+00,0.9404E+00,229.33E+00,8.5038E+00,1.8815E+03,1.9502E+03,512.99E+00,0.9648E+00,229.65E+00,9.2280E+00,2.0302E+03,2.1192E+03,607.86E+00,0.9580E+00,229.58E+00,9.1424E+00,6.0065E+03,6.2969E+03,1.8783E+03,0.9539E+00
 1044,2024/12/05,14:38:59,229.71E+00,9.6817E+00,2.0915E+03,2.2240E+03,756.09E+00,0.9404E+00,229.37E+00,8.4959E+00,1.8807E+03,1.9487E+03,510.54E+00,0.9651E+00,229.68E+00,9.2433E+00,2.0337E+03,2.1230E+03,609.28E+00,0.9579E+00,229.59E+00,9.1403E+00,6.0058E+03,6.2957E+03,1.8759E+03,0.9540E+00
 1045,2024/12/05,14:38:59,229.79E+00,9.6866E+00,2.0937E+03,2.2259E+03,755.49E+00,0.9406E+00,229.38E+00,8.4973E+00,1.8813E+03,1.9491E+03,509.75E+00,0.9652E+00,229.70E+00,9.2359E+00,2.0325E+03,2.1214E+03,607.77E+00,0.9581E+00,229.62E+00,9.1399E+00,6.0075E+03,6.2964E+03,1.8730E+03,0.9541E+00
 1046,2024/12/05,14:38:59,229.66E+00,9.6887E+00,2.0928E+03,2.2251E+03,755.77E+00,0.9405E+00,229.54E+00,8.5016E+00,1.8835E+03,1.9515E+03,510.56E+00,0.9652E+00,229.64E+00,9.2254E+00,2.0297E+03,2.1185E+03,607.01E+00,0.9581E+00,229.61E+00,9.1386E+00,6.0060E+03,6.2951E+03,1.8733E+03,0.9541E+00
 1047,2024/12/05,14:39:00,229.79E+00,9.6966E+00,2.0968E+03,2.2282E+03,753.79E+00,0.9410E+00,229.60E+00,8.5163E+00,1.8869E+03,1.9554E+03,513.06E+00,0.9650E+00,229.75E+00,9.2263E+00,2.0315E+03,2.1198E+03,605.28E+00,0.9584E+00,229.71E+00,9.1464E+00,6.0152E+03,6.3033E+03,1.8721E+03,0.9543E+00
 1048,2024/12/05,14:39:00,229.71E+00,9.6802E+00,2.0925E+03,2.2236E+03,752.34E+00,0.9410E+00,229.44E+00,8.4982E+00,1.8814E+03,1.9498E+03,511.89E+00,0.9649E+00,229.64E+00,9.2245E+00,2.0303E+03,2.1183E+03,604.15E+00,0.9585E+00,229.60E+00,9.1343E+00,6.0043E+03,6.2918E+03,1.8684E+03,0.9543E+00
 1049,2024/12/05,14:39:00,229.81E+00,9.6823E+00,2.0943E+03,2.2251E+03,751.76E+00,0.9412E+00,229.53E+00,8.5019E+00,1.8836E+03,1.9514E+03,509.96E+00,0.9653E+00,229.64E+00,9.2383E+00,2.0327E+03,2.1215E+03,607.26E+00,0.9582E+00,229.66E+00,9.1408E+00,6.0106E+03,6.2980E+03,1.8690E+03,0.9544E+00
 1050,2024/12/05,14:39:00,229.78E+00,9.6826E+00,2.0944E+03,2.2249E+03,750.82E+00,0.9413E+00,229.54E+00,8.5018E+00,1.8843E+03,1.9515E+03,507.82E+00,0.9656E+00,229.54E+00,9.2264E+00,2.0290E+03,2.1178E+03,607.03E+00,0.9580E+00,229.62E+00,9.1369E+00,6.0076E+03,6.2942E+03,1.8657E+03,0.9545E+00
 1051,2024/12/05,14:39:00,229.85E+00,9.6809E+00,2.0954E+03,2.2251E+03,748.61E+00,0.9417E+00,229.54E+00,8.5000E+00,1.8836E+03,1.9511E+03,508.83E+00,0.9654E+00,229.71E+00,9.2250E+00,2.0310E+03,2.1191E+03,604.64E+00,0.9584E+00,229.70E+00,9.1353E+00,6.0100E+03,6.2953E+03,1.8621E+03,0.9547E+00
 1052,2024/12/05,14:39:00,229.79E+00,9.7137E+00,2.1018E+03,2.2321E+03,751.65E+00,0.9416E+00,229.52E+00,8.5270E+00,1.8888E+03,1.9571E+03,512.61E+00,0.9651E+00,229.75E+00,9.2555E+00,2.0382E+03,2.1265E+03,606.38E+00,0.9585E+00,229.69E+00,9.1654E+00,6.0287E+03,6.3157E+03,1.8706E+03,0.9546E+00
 1053,2024/12/05,14:39:00,229.66E+00,9.6801E+00,2.0926E+03,2.2231E+03,750.45E+00,0.9413E+00,229.55E+00,8.5193E+00,1.8871E+03,1.9556E+03,513.10E+00,0.9650E+00,229.64E+00,9.2421E+00,2.0345E+03,2.1223E+03,604.23E+00,0.9586E+00,229.61E+00,9.1472E+00,6.0142E+03,6.3011E+03,1.8678E+03,0.9545E+00
 1054,2024/12/05,14:39:00,229.84E+00,9.6932E+00,2.0982E+03,2.2279E+03,749.06E+00,0.9418E+00,229.71E+00,8.5272E+00,1.8913E+03,1.9587E+03,509.53E+00,0.9656E+00,229.70E+00,9.2477E+00,2.0361E+03,2.1242E+03,605.56E+00,0.9585E+00,229.75E+00,9.1560E+00,6.0256E+03,6.3108E+03,1.8642E+03,0.9548E+00
 1055,2024/12/05,14:39:00,229.84E+00,9.6999E+00,2.1000E+03,2.2295E+03,748.75E+00,0.9419E+00,229.70E+00,8.5270E+00,1.8915E+03,1.9587E+03,508.50E+00,0.9657E+00,229.64E+00,9.2586E+00,2.0372E+03,2.1261E+03,608.41E+00,0.9582E+00,229.73E+00,9.1618E+00,6.0287E+03,6.3143E+03,1.8657E+03,0.9548E+00
 1056,2024/12/05,14:39:00,229.85E+00,9.6970E+00,2.0986E+03,2.2289E+03,750.74E+00,0.9416E+00,229.60E+00,8.5248E+00,1.8893E+03,1.9573E+03,511.47E+00,0.9653E+00,229.65E+00,9.2506E+00,2.0359E+03,2.1244E+03,606.89E+00,0.9583E+00,229.70E+00,9.1575E+00,6.0238E+03,6.3105E+03,1.8691E+03,0.9546E+00
 1057,2024/12/05,14:39:01,229.85E+00,9.7075E+00,2.1015E+03,2.2313E+03,749.98E+00,0.9418E+00,229.53E+00,8.5225E+00,1.8882E+03,1.9562E+03,511.07E+00,0.9653E+00,229.74E+00,9.2503E+00,2.0366E+03,2.1252E+03,607.20E+00,0.9583E+00,229.71E+00,9.1601E+00,6.0262E+03,6.3126E+03,1.8683E+03,0.9546E+00
 1058,2024/12/05,14:39:01,229.90E+00,9.7130E+00,2.1036E+03,2.2330E+03,749.31E+00,0.9420E+00,229.76E+00,8.5346E+00,1.8929E+03,1.9609E+03,512.07E+00,0.9653E+00,229.70E+00,9.2499E+00,2.0364E+03,2.1247E+03,606.08E+00,0.9584E+00,229.79E+00,9.1658E+00,6.0328E+03,6.3186E+03,1.8675E+03,0.9548E+00
 1059,2024/12/05,14:39:01,229.97E+00,9.7065E+00,2.1030E+03,2.2322E+03,748.30E+00,0.9421E+00,229.53E+00,8.5216E+00,1.8884E+03,1.9560E+03,509.62E+00,0.9655E+00,229.69E+00,9.2512E+00,2.0367E+03,2.1249E+03,605.80E+00,0.9585E+00,229.73E+00,9.1598E+00,6.0281E+03,6.3130E+03,1.8637E+03,0.9549E+00
 1060,2024/12/05,14:39:01,229.86E+00,9.6970E+00,2.0991E+03,2.2289E+03,749.66E+00,0.9417E+00,229.53E+00,8.5137E+00,1.8870E+03,1.9541E+03,507.66E+00,0.9657E+00,229.68E+00,9.2601E+00,2.0378E+03,2.1269E+03,608.94E+00,0.9581E+00,229.69E+00,9.1569E+00,6.0240E+03,6.3100E+03,1.8663E+03,0.9547E+00
 1061,2024/12/05,14:39:01,229.85E+00,9.6861E+00,2.0973E+03,2.2263E+03,746.86E+00,0.9421E+00,229.33E+00,8.5012E+00,1.8827E+03,1.9496E+03,506.22E+00,0.9657E+00,229.70E+00,9.2492E+00,2.0363E+03,2.1245E+03,606.02E+00,0.9585E+00,229.63E+00,9.1455E+00,6.0163E+03,6.3005E+03,1.8591E+03,0.9549E+00
 1062,2024/12/05,14:39:01,230.03E+00,9.7249E+00,2.1072E+03,2.2370E+03,750.95E+00,0.9420E+00,229.59E+00,8.5258E+00,1.8899E+03,1.9575E+03,509.72E+00,0.9655E+00,229.70E+00,9.2528E+00,2.0368E+03,2.1254E+03,607.01E+00,0.9583E+00,229.77E+00,9.1679E+00,6.0340E+03,6.3199E+03,1.8677E+03,0.9548E+00
 1063,2024/12/05,14:39:01,229.85E+00,9.7119E+00,2.1027E+03,2.2323E+03,749.41E+00,0.9420E+00,229.54E+00,8.5342E+00,1.8910E+03,1.9589E+03,511.12E+00,0.9654E+00,229.69E+00,9.2551E+00,2.0376E+03,2.1258E+03,606.14E+00,0.9585E+00,229.69E+00,9.1671E+00,6.0314E+03,6.3170E+03,1.8667E+03,0.9548E+00
 1064,2024/12/05,14:39:01,229.86E+00,9.7007E+00,2.1012E+03,2.2298E+03,746.20E+00,0.9423E+00,229.40E+00,8.5210E+00,1.8871E+03,1.9547E+03,509.79E+00,0.9654E+00,229.64E+00,9.2529E+00,2.0364E+03,2.1249E+03,606.67E+00,0.9584E+00,229.63E+00,9.1582E+00,6.0247E+03,6.3094E+03,1.8627E+03,0.9549E+00
 1065,2024/12/05,14:39:01,229.80E+00,9.7010E+00,2.1004E+03,2.2293E+03,747.10E+00,0.9422E+00,229.59E+00,8.5301E+00,1.8913E+03,1.9584E+03,508.35E+00,0.9657E+00,229.64E+00,9.2601E+00,2.0376E+03,2.1265E+03,608.50E+00,0.9582E+00,229.68E+00,9.1637E+00,6.0293E+03,6.3143E+03,1.8639E+03,0.9549E+00
 1066,2024/12/05,14:39:01,229.87E+00,9.7035E+00,2.1015E+03,2.2305E+03,747.61E+00,0.9422E+00,229.53E+00,8.5251E+00,1.8901E+03,1.9568E+03,506.61E+00,0.9659E+00,229.53E+00,9.2554E+00,2.0354E+03,2.1244E+03,608.39E+00,0.9581E+00,229.64E+00,9.1613E+00,6.0269E+03,6.3117E+03,1.8626E+03,0.9549E+00
 1067,2024/12/05,14:39:02,229.87E+00,9.7079E+00,2.1023E+03,2.2315E+03,748.40E+00,0.9421E+00,229.59E+00,8.5265E+00,1.8903E+03,1.9576E+03,508.82E+00,0.9656E+00,229.74E+00,9.2571E+00,2.0381E+03,2.1267E+03,607.36E+00,0.9584E+00,229.73E+00,9.1638E+00,6.0307E+03,6.3158E+03,1.8646E+03,0.9549E+00
 1068,2024/12/05,14:39:02,229.84E+00,9.7164E+00,2.1038E+03,2.2332E+03,749.22E+00,0.9420E+00,229.54E+00,8.5313E+00,1.8906E+03,1.9582E+03,510.17E+00,0.9655E+00,229.70E+00,9.2514E+00,2.0366E+03,2.1251E+03,606.89E+00,0.9584E+00,229.69E+00,9.1664E+00,6.0310E+03,6.3165E+03,1.8663E+03,0.9548E+00
 1069,2024/12/05,14:39:02,229.84E+00,9.7120E+00,2.1031E+03,2.2322E+03,748.18E+00,0.9422E+00,229.61E+00,8.5394E+00,1.8927E+03,1.9607E+03,511.81E+00,0.9653E+00,229.71E+00,9.2530E+00,2.0375E+03,2.1255E+03,605.42E+00,0.9586E+00,229.72E+00,9.1681E+00,6.0333E+03,6.3185E+03,1.8654E+03,0.9549E+00
 1070,2024/12/05,14:39:02,229.87E+00,9.6980E+00,2.1005E+03,2.2293E+03,746.72E+00,0.9422E+00,229.53E+00,8.5214E+00,1.8890E+03,1.9559E+03,507.19E+00,0.9658E+00,229.63E+00,9.2597E+00,2.0375E+03,2.1263E+03,608.22E+00,0.9582E+00,229.68E+00,9.1597E+00,6.0270E+03,6.3115E+03,1.8621E+03,0.9549E+00
 1071,2024/12/05,14:39:02,229.83E+00,9.7112E+00,2.1028E+03,2.2320E+03,748.17E+00,0.9421E+00,229.55E+00,8.5227E+00,1.8897E+03,1.9564E+03,506.41E+00,0.9659E+00,229.60E+00,9.2546E+00,2.0362E+03,2.1248E+03,607.32E+00,0.9583E+00,229.66E+00,9.1629E+00,6.0288E+03,6.3132E+03,1.8619E+03,0.9549E+00
 1072,2024/12/05,14:39:02,229.86E+00,9.6946E+00,2.0991E+03,2.2284E+03,747.81E+00,0.9420E+00,229.55E+00,8.5173E+00,1.8881E+03,1.9551E+03,507.61E+00,0.9657E+00,229.64E+00,9.2456E+00,2.0346E+03,2.1232E+03,606.86E+00,0.9583E+00,229.68E+00,9.1525E+00,6.0218E+03,6.3067E+03,1.8623E+03,0.9548E+00
 1073,2024/12/05,14:39:02,229.85E+00,9.7096E+00,2.1026E+03,2.2317E+03,748.04E+00,0.9422E+00,229.66E+00,8.5294E+00,1.8915E+03,1.9589E+03,509.20E+00,0.9656E+00,229.70E+00,9.2444E+00,2.0351E+03,2.1234E+03,605.87E+00,0.9584E+00,229.73E+00,9.1611E+00,6.0293E+03,6.3140E+03,1.8631E+03,0.9549E+00
 1074,2024/12/05,14:39:02,229.89E+00,9.6966E+00,2.1000E+03,2.2292E+03,747.91E+00,0.9420E+00,229.55E+00,8.5175E+00,1.8872E+03,1.9552E+03,511.29E+00,0.9652E+00,229.65E+00,9.2471E+00,2.0356E+03,2.1236E+03,605.19E+00,0.9585E+00,229.70E+00,9.1538E+00,6.0227E+03,6.3080E+03,1.8644E+03,0.9548E+00
 1075,2024/12/05,14:39:02,229.91E+00,9.6965E+00,2.1007E+03,2.2293E+03,746.30E+00,0.9423E+00,229.59E+00,8.5198E+00,1.8890E+03,1.9561E+03,508.04E+00,0.9657E+00,229.69E+00,9.2537E+00,2.0372E+03,2.1255E+03,606.31E+00,0.9585E+00,229.73E+00,9.1567E+00,6.0269E+03,6.3110E+03,1.8607E+03,0.9550E+00
 1076,2024/12/05,14:39:02,230.02E+00,9.7086E+00,2.1043E+03,2.2332E+03,747.77E+00,0.9423E+00,229.60E+00,8.5192E+00,1.8894E+03,1.9560E+03,506.23E+00,0.9659E+00,229.68E+00,9.2576E+00,2.0374E+03,2.1263E+03,608.58E+00,0.9582E+00,229.77E+00,9.1618E+00,6.0310E+03,6.3155E+03,1.8626E+03,0.9550E+00
